IPCC-Annex,World Region,ISO_A3,Name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,,
Non-Annex_I,Rest Central America,BMU,Bermuda,0.00219246,0.002190354,0.002443065,0.002721202,0.002856582,0.00305415,0.003065724,0.003237565,0.003455807,0.003367132,0.003850453,0.003453883,0.003316191,0.004291951,0.004126344,0.003800494,0.00398164,0.008158596,0.00943145,0.010678406,0.006834554,0.006713384,0.0050354,0.007578839,0.007676623,0.0062064,0.007126054,0.006699472,0.010249896,0.011471945,0.011184574,0.009604444,0.010378242,0.010194396,0.013192422,0.011159058,0.010919713,0.015228121,0.010308211,0.013300935,0.013694305,0.012923949,0.023829898,0.013537228,0.015147447,0.017233996,,
Non-Annex_I,Rest Central America,BRB,Barbados,0.241123554,0.229877909,0.219743072,0.218589131,0.214987068,0.20886176,0.212738942,0.218566908,0.212108247,0.219558084,0.227438169,0.215839987,0.207323199,0.203244391,0.208127204,0.20934875,0.216674812,0.208151456,0.207594863,0.202051442,0.207123407,0.199243467,0.168955894,0.154109556,0.161262019,0.1607458,0.177576869,0.189193701,0.159179659,0.18023581,0.199491175,0.172692177,0.160228371,0.145628791,0.142010495,0.153002176,0.147954235,0.144518578,0.140607312,0.148725815,0.145740916,0.091889497,0.107706663,0.099160469,0.099765561,0.097040955,,
Non-Annex_I,Rest Central America,CRI,Costa Rica,1.463228739,1.453925289,1.523081488,1.555170536,1.533283674,1.58485236,1.601164014,1.678662749,1.73494368,1.767018321,1.726904508,1.735814686,1.666839991,1.719662911,1.853326731,1.823934638,1.805379578,1.790079953,1.824942786,1.798075319,1.860430548,1.932383367,1.670172291,1.707027599,1.766242167,1.833914232,1.821668196,1.620939832,1.589705054,1.59352,1.954513289,1.739054121,1.627875215,1.782456643,2.818829206,2.929473686,3.170438922,3.664617015,3.489656728,3.506776575,3.562920326,3.194466142,3.056978431,3.331558815,3.360689923,3.314037955,,
Non-Annex_I,Rest Central America,CUB,Cuba,28.71749438,27.099007,24.85741615,25.10998709,25.76365319,25.68076833,25.33423131,26.36779719,28.02319138,28.33669944,26.29103365,27.15613016,27.08012746,27.22365005,27.46424962,25.8551158,25.68564633,25.82131641,26.7354292,28.81076711,29.25215245,28.21650568,26.12488365,16.81223859,16.00490802,13.17580631,15.37595882,15.14202076,13.18676141,13.20074726,13.49182103,13.53269584,10.34169226,7.973957022,7.755037605,4.954129676,4.437917082,4.558930646,4.88783905,5.493559461,4.819269307,5.07953475,5.275010623,5.037501018,5.755572129,6.021459582,,
Non-Annex_I,Rest Central America,CYM,Cayman Islands,0.000316252,0.000315445,0.000341968,0.000377838,0.000398065,0.000422337,0.000426196,0.000447267,0.000478367,0.00046734,0.000528865,0.001060028,0.001013071,0.001144988,0.001109827,0.001163463,0.001265638,0.002090456,0.004291918,0.004061391,0.003732597,0.004064865,0.004017156,0.006151955,0.006151907,0.005261153,0.00523741,0.004849049,0.007984475,0.008721552,0.008551565,0.008222482,0.007931852,0.007612738,0.010428167,0.008476536,0.009593933,0.01139895,0.01429607,0.011740417,0.012106801,0.01096295,0.020802535,0.01962045,0.020702906,0.021685938,,
Non-Annex_I,Rest Central America,DMA,Dominica,0.011719711,0.011483619,0.009395816,0.009115142,0.009645162,0.008675269,0.008842605,0.008155253,0.008970407,0.008981347,0.008700603,0.008624037,0.008685023,0.008058472,0.007851093,0.007924521,0.008393417,0.007532085,0.00721693,0.007058074,0.013480908,0.011465356,0.010455246,0.01101603,0.011262357,0.0107695,0.010640232,0.010371074,0.010486542,0.010282177,0.011584933,0.011154331,0.012553301,0.01201463,0.013052422,0.009224705,0.010782136,0.010792158,0.009701822,0.010515888,0.010616599,0.010594924,0.014611629,0.013408703,0.013774849,0.014282656,,
Non-Annex_I,Rest Central America,DOM,Dominican Republic,5.496344236,5.516607743,5.623741255,5.550777046,5.624339922,5.573526778,5.798494951,5.761457009,5.85041301,5.837038808,5.612839711,6.005746984,6.751819903,6.294410238,6.457910188,4.738440969,4.607910329,4.689704882,4.260493809,4.080287884,3.871647239,3.939095433,3.888197055,3.983591344,3.939631341,3.697197542,4.092950101,4.221778264,4.395827489,4.322591422,4.662302319,4.44504273,5.900157538,4.68516624,4.679809916,4.571227564,4.540216382,4.570772103,4.515045093,4.564793645,4.300466214,2.995061545,3.268444433,3.990479203,3.304842921,2.900917552,,
Non-Annex_I,Rest Central America,GLP,Guadeloupe,0.164571495,0.159562709,0.122742414,0.136724617,0.128225529,0.118872623,0.124507118,0.120237459,0.123347415,0.128772834,0.120964981,0.114137768,0.117445716,0.10747279,0.101003116,0.10621522,0.113360673,0.118614924,0.129263518,0.128382957,0.112309887,0.18900427,0.146020593,0.175210052,0.166929588,0.15097359,0.158521665,0.160365883,0.078291932,0.093447949,0.093121676,0.083380797,0.088573716,0.081529944,0.099714037,0.094321118,0.087916425,0.096122192,0.093300373,0.087852106,0.090667247,0.088310763,0.121872654,0.118863616,0.131366121,0.133723445,,
Non-Annex_I,Rest Central America,GRD,Grenada,0.019755305,0.019267251,0.015675171,0.01468559,0.015027799,0.013373096,0.013183604,0.012024425,0.01282841,0.012493265,0.011898726,0.011845644,0.012001818,0.011231673,0.010950452,0.010841614,0.011224048,0.010296202,0.009540888,0.009163105,0.017094739,0.01484045,0.014431687,0.016364595,0.015532476,0.01483602,0.017240304,0.023886125,0.027268627,0.027316842,0.028814144,0.030881442,0.03117163,0.029152554,0.034683969,0.031187042,0.030108956,0.030392503,0.026459826,0.029604461,0.030071098,0.029941648,0.037875235,0.039557513,0.038586311,0.04002875,,
Non-Annex_I,Rest Central America,GTM,Guatemala,6.151964152,6.149504503,6.293659329,6.450068489,6.610232313,7.426893091,7.823924365,7.931040889,7.866591596,7.923502953,7.373779393,7.521835486,7.738248161,7.478066199,7.583373987,7.699901677,7.840956079,8.02966754,8.140655066,8.257708729,8.566648096,8.952869072,9.419702142,9.459957286,9.16221436,10.04223068,9.951736443,10.37223543,11.13304747,11.89145724,11.8823683,11.87526527,12.40251753,11.89514498,12.6875174,12.62475215,8.359993494,8.959933278,9.079245715,9.42945286,11.95560407,12.05211688,12.34786646,13.34321786,14.07357576,14.51174198,,
Non-Annex_I,Rest Central America,HND,Honduras,2.884118379,2.875572799,2.938527984,2.970152124,3.03541547,3.099916132,3.145634765,3.246773287,3.318456513,3.394452898,3.581577338,3.592197512,3.635715797,3.712977427,3.734735868,3.732134695,3.740866392,3.864331158,3.919077337,4.012619293,4.069050676,3.985787285,4.020978753,4.051060243,4.085268086,4.132635277,4.253889233,4.593401242,4.735321204,3.878944719,3.918622462,4.126305232,4.334433018,4.717070805,4.97254593,5.333934288,5.635818832,6.264902037,5.762931704,5.829820717,5.719082889,5.985447572,6.841391303,6.388874553,6.189278806,6.793640167,,
Non-Annex_I,Rest Central America,HTI,Haiti,3.988892376,3.97967326,4.103114336,4.165972076,4.280666017,4.388414401,4.512892314,4.624083276,4.78794322,4.965426465,5.12399481,4.215943235,4.27084829,4.317780533,4.298891218,4.313169803,3.375034025,3.403315983,3.451411754,3.442818571,3.434929922,3.504605079,3.583483433,3.696426163,3.740512915,3.801928868,4.199300306,4.049111528,4.175423268,4.129358681,3.833065195,3.929041142,4.052991033,3.877069802,3.867688047,8.130358846,8.383540313,8.723987804,8.769002621,9.052217948,9.375796845,9.69289952,9.871467168,10.14776348,10.21241404,10.15951363,,
Non-Annex_I,Rest Central America,JAM,Jamaica,1.253344714,1.248271634,1.343655293,1.579694887,1.491652208,1.579276467,1.398545499,1.399303688,1.391339414,1.373237309,1.37734623,1.366533425,1.162290797,1.104020993,1.309578054,1.227554782,1.171183832,1.187214553,1.24371414,1.361683594,2.167891278,2.266856113,1.96731838,1.716999659,1.890409336,1.652100926,1.796338712,1.789649485,1.689751888,1.827674348,2.323059554,2.377743408,2.425318817,2.427967588,2.812750166,2.705109365,3.149694712,3.18605434,2.834283586,2.642871905,1.999303872,2.243012096,2.237587084,2.411962518,2.466822409,2.381727586,,
Non-Annex_I,Rest Central America,KNA,Saint Kitts and Nevis,0.072177067,0.069463913,0.06812262,0.066444254,0.066775068,0.066740536,0.072034879,0.073331892,0.073856992,0.074933622,0.07341359,0.072735974,0.073389621,0.069722474,0.07080132,0.069078152,0.068986958,0.069305908,0.070115874,0.069132512,0.064977759,0.054525198,0.059162138,0.068105571,0.077043846,0.065874619,0.055546632,0.069341131,0.066845248,0.05584439,0.055480496,0.055355446,0.05530274,0.061504131,0.06048253,0.051808513,0.00428683,0.005910648,0.005950232,0.006133492,0.006330166,0.005767201,0.010779858,0.010176521,0.010542181,0.01074844,,
Non-Annex_I,Rest Central America,LCA,Saint Lucia,0.013242405,0.012998223,0.010806726,0.010544333,0.011160759,0.010197949,0.010344276,0.009644716,0.010526012,0.010456729,0.010244547,0.009485082,0.010090988,0.00891468,0.008735389,0.009491302,0.010098743,0.009663585,0.00930136,0.009085392,0.015975557,0.014135541,0.01381295,0.01366223,0.015105621,0.014287649,0.014393044,0.01408037,0.015385682,0.015089009,0.019969041,0.019177797,0.018087091,0.018346451,0.017993793,0.015442869,0.014765061,0.016145041,0.014645407,0.015849625,0.016061385,0.016061368,0.022910035,0.02117173,0.021464933,0.021986971,,
Non-Annex_I,Rest Central America,MSR,Montserrat,8.42E-05,8.41E-05,9.42E-05,0.000106464,0.00011864,0.000132177,0.000132485,0.000133533,0.000142449,0.000137523,0.000162721,0.000184629,0.00017883,0.000203662,0.000192561,0.000217714,0.000239789,0.00043638,0.000511652,0.000490433,0.00059639,0.000612197,0.000716255,0.001021223,0.001028476,0.000859116,0.000786987,0.000789089,0.001378895,0.001477528,0.001498933,0.001408062,0.001310674,0.001215366,0.00136038,0.001395929,0.001401324,0.001460186,0.001469677,0.001514742,0.001565161,0.001425368,0.002679039,0.002124408,0.002189721,0.002449514,,
Non-Annex_I,Rest Central America,MTQ,Martinique,0.044284301,0.045863069,0.043913227,0.041651809,0.040466881,0.040099129,0.038974073,0.040025206,0.038903587,0.037214424,0.03675132,0.035868069,0.034372577,0.036266838,0.036126846,0.037970029,0.03932853,0.042616455,0.045339281,0.051620558,0.053784563,0.052783022,0.052513258,0.067889597,0.068875989,0.064210657,0.064814683,0.06367908,0.080781834,0.082876736,0.083588273,0.080927556,0.081024527,0.076271091,0.083756151,0.078001359,0.074475178,0.082497427,0.075979084,0.086660114,0.089242513,0.086511998,0.124930642,0.124159995,0.126800944,0.135955196,,
Non-Annex_I,Rest Central America,NIC,Nicaragua,1.914246471,1.909001994,1.88024341,1.960529021,2.076321788,2.149581211,2.277285427,2.33425232,2.317401301,2.167078026,2.18451524,2.279848976,2.378815673,2.314814485,2.423136058,2.488509242,2.354642968,2.40151088,2.233582425,2.252126387,2.354320571,2.439586714,2.401911918,2.429835492,2.512701468,2.626948546,2.730261045,2.780589044,2.791132168,2.814923946,2.836565112,2.741786367,2.827149106,2.744783792,2.719066314,2.702385386,2.639765962,2.663442954,2.641653848,2.685746094,2.774696306,2.85619537,3.01265862,3.011091841,3.113811706,3.164535129,,
Non-Annex_I,Rest Central America,PAN,Panama,1.079795362,1.083785659,1.067866584,1.101042644,1.179542912,1.229988394,1.301700768,1.365336697,1.403666045,1.419887673,1.397612135,1.360156402,1.371668916,1.393845564,1.384046974,1.332985911,1.288099569,1.3052062,1.224542931,1.278896071,1.270320404,1.392232631,1.519937895,1.530454212,1.430800276,1.301052581,1.497110238,1.461934946,1.529353056,1.547457271,1.49867567,1.557634513,1.571383989,1.52828041,1.523182428,1.448674182,1.552096482,1.387543274,1.597092152,1.620001351,1.27100195,1.417656753,1.429517602,1.473079128,1.464749185,1.43070311,,
Non-Annex_I,Rest Central America,PRI,Puerto Rico,0.289203195,0.23197411,0.224144796,0.190228915,0.188351918,0.18307961,0.186955277,0.164429033,0.149175581,0.123316306,0.120190723,0.110376122,0.087632956,0.079360129,0.070355989,0.072691191,0.067497057,0.071453654,0.080459566,0.074103526,0.056581982,0.059351833,0.053349912,0.058846989,0.046148295,0.043101694,0.038353952,0.033807372,0.030817583,0.022372067,0.022276214,0.019550817,0.020700209,0.01986995,0.020488885,0.020292847,0.019531141,0.018004272,0.016970573,0.013057518,0.003609231,0.003652754,0.023410233,0.025603114,0.026598007,0.027674794,,
Non-Annex_I,Rest Central America,SLV,El Salvador,3.018819046,3.03347536,3.138229103,3.234302122,3.385582628,3.525168598,3.570451719,3.723510888,3.826676322,3.8678172,3.449456516,3.411748994,3.455633515,3.581979866,3.671317958,3.71260271,3.12656606,3.394343139,3.052281289,3.012143403,3.109135438,3.584390008,3.750712251,3.398475612,3.475355572,3.576804872,3.648047762,3.900065532,3.951221901,3.670133509,3.425796875,3.618561233,3.608417869,3.523327404,3.576576026,3.615083441,3.683759013,2.664865525,2.689544827,2.134997,2.06734582,2.064270441,1.548855453,1.464472439,1.588068095,1.56543881,,
Non-Annex_I,Rest Central America,TCA,Turks and Caicos Islands,0.000339675,0.00033456,0.000298997,0.000308593,0.000330308,0.000312281,0.000320224,0.000307095,0.00033478,0.000340465,0.000355317,0.000367323,0.000379032,0.00039314,0.000404378,0.000425042,0.000464002,0.000520336,0.000533953,0.000528411,0.000555448,0.000425651,0.000505772,0.000656674,0.000727977,0.000653558,0.000656104,0.000687117,0.000879063,0.000736505,0.001143446,0.001111482,0.001072742,0.001009869,0.001100929,0.000653825,0.000595057,0.001866514,0.003289728,0.003447248,0.005127303,0.004759536,0.008495405,0.008018486,0.007791974,0.00778163,,
Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,0.30096753,0.287770051,0.302922887,0.338753047,0.311679719,0.282573201,0.316202144,0.351432377,0.339907408,0.343732638,0.356896313,0.346518715,0.368991791,0.343931293,0.333116266,0.322521148,0.341519157,0.326703066,0.291212525,0.292182388,0.328908787,0.354034637,0.329239463,0.300298585,0.359034916,0.365848457,0.385677652,0.39512473,0.372937974,0.357098893,0.357887879,0.334111061,0.350382438,0.304197457,0.275167714,0.279075281,0.386439951,0.414470498,0.391821915,0.369829071,0.425957114,0.40546709,0.370588282,0.39813933,0.380755155,0.396475055,,
Non-Annex_I,Rest Central America,VCT,Saint Vincent and the Grenadines,0.012703777,0.01248467,0.010569516,0.010828605,0.011348828,0.010255236,0.0102524,0.009571835,0.010376038,0.010804499,0.010773412,0.011543274,0.011829169,0.011562896,0.012997319,0.014189884,0.014621849,0.01125104,0.012295925,0.010570862,0.01621775,0.013926671,0.012865689,0.013411334,0.015031179,0.013737867,0.013619207,0.013210849,0.014410858,0.013439872,0.014327486,0.013695138,0.015031525,0.01402725,0.01483931,0.013035751,0.012514866,0.012651967,0.011479164,0.012268458,0.011990914,0.012066365,0.015690829,0.014642671,0.01442297,0.014675179,,
Non-Annex_I,Rest Central America,VGB,Virgin Islands_British,0.0001136,0.000113503,0.000125168,0.000139722,0.000150561,0.000162737,0.000166243,0.000172514,0.000186012,0.000182395,0.000209558,0.000331582,0.000320287,0.000365639,0.000325381,0.000349359,0.000417038,0.000768759,0.000857343,0.000876623,0.000852933,0.000952566,0.000978582,0.001370497,0.001411829,0.001044572,0.001146173,0.001094734,0.001736462,0.001818249,0.001785454,0.001687207,0.001596877,0.001494042,0.001954843,0.001594504,0.001541967,0.003068746,0.003097401,0.003206647,0.00332188,0.003044792,0.00556738,0.005268455,0.006716067,0.006846868,,
Non-Annex_I,Rest Central America,VIR,Virgin Islands_USA,9.61E-08,1.02E-07,1.09E-07,1.16E-07,1.23E-07,1.29E-07,1.34E-07,1.38E-07,1.42E-07,1.45E-07,1.48E-07,1.50E-07,1.53E-07,1.55E-07,1.56E-07,1.57E-07,1.57E-07,1.56E-07,1.56E-07,1.55E-07,1.55E-07,1.55E-07,1.57E-07,1.58E-07,1.59E-07,1.61E-07,1.61E-07,1.62E-07,1.62E-07,1.63E-07,1.63E-07,1.63E-07,1.63E-07,1.62E-07,1.62E-07,1.62E-07,1.61E-07,1.61E-07,1.60E-07,1.60E-07,1.60E-07,1.59E-07,1.59E-07,1.59E-07,1.59E-07,1.59E-07,,
Non-Annex_I,Brazil,BRA,Brazil,123.4678806,122.8566444,127.4158138,131.3767791,138.6038308,141.1372115,142.7831445,144.6369377,144.4145938,151.3526579,157.0423959,155.383824,157.3591344,165.4525961,178.7965879,184.9648069,183.2594344,189.2488134,185.9960139,186.2042075,169.1032692,164.8568891,166.5886429,164.6653954,175.6759562,171.5647845,170.6769765,174.7905947,175.050953,178.456889,165.7068264,173.679598,182.6285373,196.4523548,206.3477835,205.7877959,217.6345925,232.5693056,243.344881,232.9058036,248.9016245,244.4123251,248.4121532,254.8305367,252.9975776,251.9201869,,
Non-Annex_I,Rest South America,ARG,Argentina,21.36981635,21.63372947,20.32723497,20.69487191,21.80599684,20.43418767,20.7566695,20.18900438,21.21082858,20.56069257,19.86198494,20.4089889,20.73385957,20.73805063,20.99360336,19.71881109,18.86527397,19.39217072,19.27647403,17.38023693,18.21593704,19.86875893,20.02839732,19.94019541,21.38879576,23.98007434,23.67650391,26.68189093,29.05213631,28.37360778,26.97412456,27.13711967,26.24874915,28.72949895,25.98555155,26.51671714,27.8464037,28.74508604,29.43514013,24.49164194,28.09499697,31.33707119,29.68049389,29.22065397,30.11140225,30.57874852,,
Non-Annex_I,Rest South America,BOL,Bolivia,1.352787287,1.339488354,1.450741683,1.522485873,1.536167607,1.665244655,1.814533741,1.862027473,1.893925689,1.879257187,2.643659831,2.826352352,2.90333413,2.899318919,2.941462794,2.991064239,2.986314477,2.442528078,2.560136958,2.550613481,2.795453539,3.004021817,2.914149502,3.238896437,3.401529228,3.650996349,3.388887265,3.283910205,3.32224742,3.535734394,4.197325981,4.154580663,4.161032384,4.227556302,4.335381333,4.425558768,4.638271587,4.803711911,4.961234075,5.193848136,5.205583984,5.436009579,5.752618123,6.187814413,6.264644446,6.498024077,,
Non-Annex_I,Rest South America,CHL,Chile,5.319719014,5.313650078,5.157906521,5.012142505,5.275030867,5.123355187,5.34542988,5.655499994,6.023893772,6.230754388,6.500796881,6.411803254,6.165810229,6.608917381,7.151229035,7.142055667,7.330042569,7.56705039,8.033560022,8.378712195,10.35531525,10.99706761,11.43120249,11.07118808,11.3196817,12.07418504,12.88901787,13.428761,13.67279101,14.77352227,14.70831729,14.05317748,14.32095797,13.90773089,14.73845435,15.09255007,15.30259407,16.37044811,16.72242203,16.22883466,16.07482837,17.4250397,19.02068261,20.33710968,16.86020699,16.92713995,,
Non-Annex_I,Rest South America,COL,Colombia,15.83510276,15.84309427,14.40131139,13.28744043,13.42185326,15.26902631,15.37606232,15.49845394,18.19397766,18.40520892,18.61203353,18.25201714,18.42877943,18.67008736,18.82247175,19.50047762,19.4602247,19.64612069,19.75547362,19.6466251,20.48058211,21.79069279,20.76085669,21.91854191,22.98305827,24.01588625,24.00401325,17.40318585,17.76209618,17.28845732,19.23685841,18.19002861,19.33354717,20.40478834,16.7269437,16.95287935,17.19994027,18.2905928,16.71493521,17.73358559,16.61654391,16.99201525,16.53989233,16.36887032,19.82009489,19.95248897,,
Non-Annex_I,Rest South America,ECU,Ecuador,3.746134797,3.702784666,3.682402646,3.57197251,3.748048118,3.837530973,3.739402035,3.816263858,3.763461912,4.217519519,4.515192681,4.796200557,4.869197532,5.131773396,5.69582763,5.91900906,5.854950572,6.082737437,6.237596335,5.874920476,6.125218207,6.150595823,5.973452979,5.855910535,6.098941361,6.203411477,7.226243191,6.635779427,7.055390953,5.436304095,5.660511639,5.580242376,5.43439108,5.633491784,6.008711504,4.234171654,5.142465625,4.801646192,5.292995156,5.915574506,6.077282064,6.283585774,6.437703609,6.813991155,7.178669206,7.728431147,,
Non-Annex_I,Rest South America,FLK,Falkland Islands (Malvinas),0.000215964,0.000214427,0.000210404,0.000214086,0.000221209,0.000213681,0.000224769,0.000222189,0.00023058,0.000235798,0.000227424,0.000229541,0.000222468,0.000231827,0.000243882,0.000280632,0.000299428,0.0003856,0.000736361,0.000661836,0.00090703,0.000891845,0.000673112,0.000997669,0.001075678,0.00095825,0.001003999,0.001067116,0.001266018,0.00105946,0.00109769,0.001061789,0.001021463,0.000956914,0.001024063,0.001070504,0.001053038,0.001262795,0.001258819,0.001310212,0.001329555,0.001262648,0.002111493,0.001902276,0.001895362,0.001974765,,
Non-Annex_I,Rest South America,GUF,French Guiana,0.035713995,0.035225187,0.02980993,0.029510455,0.031519761,0.028976652,0.029681456,0.028084484,0.031036503,0.031551113,0.031276472,0.03096755,0.033119891,0.032648169,0.032582087,0.03443536,0.037827012,0.037813146,0.03864229,0.039985576,0.07553885,0.070364985,0.065132889,0.07560583,0.078287431,0.077621952,0.081544157,0.085600802,0.096778902,0.093756238,0.108169157,0.109769346,0.110179012,0.109105908,0.117384172,0.108909703,0.106031436,0.106296066,0.094282584,0.106614825,0.113093217,0.117041217,0.133746745,0.124678261,0.122258203,0.121938888,,
