Country Group,year,Watts,Percentage,Per Capita
Africa,1980,20922823714.795998,3.434708545009263,44.61403769675078
Asia,1980,88137323598.85782,14.46869804122876,33.944024780143884
Europe,1980,140305966362.07498,23.032746829425736,379.51918711711573
North America,1980,195680466373.58038,32.123071871481734,525.6708987091447
Oceania,1980,12065211922.568602,1.9806354559345893,528.4111558957912
South America,1980,68470705890.335,11.240209343160483,284.3432427766058
Africa,1981,18439121722.977203,2.9650609321290324,38.23869991140228
Asia,1981,94965872104.9826,15.27077056566998,35.86465333418783
Europe,1981,143878335861.7268,23.13602779202572,387.50201553399785
North America,1981,199072146537.483,32.01134268981074,527.3462284236817
Oceania,1981,12515540956.2992,2.0125330312094643,539.1608562572352
South America,1981,69628835170.1712,11.196506103404166,282.8508789532807
Africa,1982,18177911236.379395,2.8370627753410673,36.65093580788387
Asia,1982,99618289768.4962,15.547624695169999,36.895813193496785
Europe,1982,142771130426.6028,22.282574398099857,383.10747539781687
North America,1982,212620265888.27322,33.18406794877091,555.6549776511918
Oceania,1982,11972363842.2906,1.8685506463374773,506.7238262280696
South America,1982,76362665958.9066,11.91807321537835,303.4647902482419
Africa,1983,17685277701.9078,2.6214772371566166,34.6609079739568
Asia,1983,106213133635.69597,15.743903873390384,38.58065925383478
Europe,1983,150351209673.9812,22.286462241799306,402.1386857084276
North America,1983,224705093156.1292,33.307890139514456,579.5969304399606
Oceania,1983,12025062257.820398,1.7824671749919272,501.06513845661897
South America,1983,83405145314.84598,12.363090565494613,324.32541486923174
Africa,1984,15801634156.554598,2.280098196062534,30.101733635884028
Asia,1984,106785401035.60739,15.408608872652922,38.037956610713564
Europe,1984,150292838969.588,21.686518471478983,458.880007601308
North America,1984,228287729815.51135,32.94079813382117,581.3937131115056
Oceania,1984,12300089045.783798,1.7748424350823733,505.0334241750687
South America,1984,90725471758.7982,13.091239959403206,345.35245660057785
Africa,1985,16433096168.7388,2.3451858428338612,30.429067465991416
Asia,1985,112501673904.27219,16.05524182578064,39.29073555851986
Europe,1985,149853569314.7028,21.385773298370193,456.2419145406415
North America,1985,222275483885.4826,31.721187088828838,558.9642401610503
Oceania,1985,12627655805.453999,1.802107120839807,510.66223736064376
South America,1985,97904022669.93,13.971994416900364,365.0206836676919
Africa,1986,17401948457.619194,2.429198617748329,31.32483539673537
Asia,1986,115844014661.6926,16.17106963487128,39.64786857710449
Europe,1986,142936799287.9316,19.953045838587556,433.94000263494246
North America,1986,227447945864.8468,31.750251246300603,564.6167320320101
Oceania,1986,13761479802.842,1.9210129139647443,548.0041335951736
South America,1986,105562373165.8704,14.735819474772127,385.6793743843569
Africa,1987,17045069590.693996,2.373679216465649,29.83046771373718
Asia,1987,116235402593.2672,16.18682504551289,38.97282644076483
Europe,1987,151726660501.4442,21.129301860559547,459.2642181967564
North America,1987,214701013549.4384,29.89904681261332,526.2112078522948
Oceania,1987,13428969595.894201,1.8701047747981252,526.4198195176089
South America,1987,110125365135.6828,15.335947385687263,394.43606176170516
Africa,1988,17816310743.5288,2.411292900712944,30.319390803815384
Asia,1988,132628856117.49138,17.950238059354966,43.57464892174282
Europe,1988,162156827236.94662,21.94660903411811,489.32471276037114
North America,1988,201537944377.3028,27.276523265501655,487.513169756417
Oceania,1988,13901258943.492601,1.8814224495714464,534.6226806973541
South America,1988,113261126836.67581,15.328973264974149,397.84579092992215
Africa,1989,18416876210.228,2.4065397525228414,30.483694102056592
Asia,1989,138197142455.47418,18.058269665702625,44.52320762370159
Europe,1989,145220006466.1262,18.975949799145127,392.15052634938763
North America,1989,237592913718.94916,31.046350382962263,567.2235149782729
Oceania,1989,14180215138.266403,1.852933746202435,536.296476618373
South America,1989,117091221058.81938,15.300351424037725,403.54436066963535
Africa,1990,19294750055.9418,2.3899317203859574,31.00081147172101
Asia,1990,151395291090.02203,18.752479687171988,47.88376316410252
Europe,1990,149992651302.53217,18.578742618245037,403.84003732346525
North America,1990,252406587261.5696,31.264178472476555,594.3159711457463
Oceania,1990,14593278184.827398,1.807586951746757,542.6220787100244
South America,1990,123577087264.55978,15.306795885418845,418.04519941868693
Africa,1991,19991205724.320595,2.416947585391352,31.2621967981569
Asia,1991,154532668918.00958,18.683083259509495,48.038237477574334
Europe,1991,159907780546.99078,19.332937162872124,345.61055011215217
North America,1991,257381026150.9484,31.11750528004856,597.1218788011869
Oceania,1991,15174862081.531197,1.83464903379909,555.4691636418315
South America,1991,131250996943.9188,15.868316524694922,436.009264732579
Africa,1992,19498635567.378197,2.357296694811183,29.68651219573489
Asia,1992,170536477392.71222,20.617087442525936,51.08917314737623
Europe,1992,234422959840.95276,28.340673710803465,335.14704829412386
North America,1992,250258247465.51263,30.25508823738763,571.8894409391078
Oceania,1992,13993444728.590458,1.6917440655651312,506.11033775508906
South America,1992,133322808373.4668,16.11812346744509,435.0911589245877
Africa,1993,19116944397.7712,2.1986927649117662,28.34836154946067
Asia,1993,184601979203.12662,21.231585321220468,54.44358696315
Europe,1993,241405293921.68134,27.764691998522583,336.8270498304479
North America,1993,262670768248.0972,30.210493145977857,591.6128215393943
Oceania,1993,15370701815.63566,1.7678270214352043,549.0909089999521
South America,1993,142719953071.77377,16.41461740423541,457.7453119634553
Africa,1994,19416815177.181,2.2018315590502535,27.969656411145042
Asia,1994,187722657052.16995,21.287408201319895,54.53037124750836
Europe,1994,246433698777.17404,27.9451336498658,343.41756705366566
North America,1994,256540576736.22723,29.091235245346077,569.8875438426942
Oceania,1994,16095455550.802258,1.8251954126182408,567.600788193471
South America,1994,151837317667.4274,17.218075921873098,478.77968829399373
Africa,1995,20583944066.163597,2.225046989279512,28.91535390101774
Asia,1995,199448640749.69562,21.559648441986496,57.08422843168725
Europe,1995,249136908841.377,26.93076347050274,347.07241446563086
North America,1995,277806874970.5226,30.029879053665624,608.9037920101932
Oceania,1995,16585617361.635061,1.7928429001374646,576.6303014857651
South America,1995,157375436301.511,17.011693172293505,488.03881444966424
Africa,1996,21664087296.319202,2.295942552605777,29.67756368830903
Asia,1996,200161733019.48944,21.212979524913717,56.46510328840635
Europe,1996,235092575125.7154,24.914922085109357,327.4862790278398
North America,1996,301237357383.1749,31.92489292489393,651.6480787919937
Oceania,1996,16228073030.65326,1.719838131570001,555.870145600235
South America,1996,164263527996.31918,17.408516620590646,501.1166369112378
Africa,1997,22010128605.751194,2.3033152761523015,29.418540931431803
Asia,1997,202648667265.29736,21.206771635223433,56.324527934063696
Europe,1997,242428017110.38184,25.3695998410363,337.7389667418251
North America,1997,297738505817.39526,31.15773019921261,635.6813118863549
Oceania,1997,15647249664.29986,1.637452912116721,528.4983167595453
South America,1997,170794994334.319,17.8733494286712,512.7331287974105
Africa,1998,21095115527.926193,2.2014421577973837,27.51923273737076
Asia,1998,211300618975.27084,22.050890878746106,57.931592934633954
Europe,1998,253512810344.99103,26.45606692678875,353.5807627544028
North America,1998,278232138191.4545,29.035724305843136,586.5359758655351
Oceania,1998,15663981332.00866,1.6346603467321732,522.1675222351043
South America,1998,174082703661.569,18.166907039527437,514.4850461237457
Africa,1999,25020814752.867996,2.5510668937957717,31.862974255590796
Asia,1999,212294758898.30194,21.645103746660983,57.4341942628511
Europe,1999,260742760432.30402,26.58475475342097,363.80054167993876
North America,1999,287945917025.6448,29.358328391108333,599.4989018066311
Oceania,1999,15842864408.17566,1.6153033901487794,521.2840355414471
South America,1999,174420727713.55722,17.78355135341144,507.748437384816
Africa,2000,26369773773.125404,2.646840082955943,32.78216119603752
Asia,2000,213784732921.0294,21.458432108207855,57.093867611559155
Europe,2000,274237610969.8016,27.526330229981284,382.7178324140735
North America,2000,277577638447.4062,27.86158219998141,570.8995445339702
Oceania,2000,16146918104.51266,1.6207310090307865,524.3867921704552
South America,2000,184095028684.80872,18.478357273298805,528.1830376790555
Africa,2001,29149353760.0144,2.924775666745539,35.37349751532307
Asia,2001,235204499842.28262,23.599850738077677,62.01809666155026
Europe,2001,286438038850.91846,28.740500148263514,399.9241010943654
North America,2001,250433264512.39838,25.127868158582118,509.1845681297646
Oceania,2001,15540933859.066858,1.559339722030192,497.9632112232644
South America,2001,175600855333.77872,17.619365182787018,496.8335653400258
Africa,2002,29394371287.901596,2.9128557477021406,34.82072927610141
Asia,2002,238481498367.09775,23.63249060289086,62.104750943778406
Europe,2002,263840242105.66025,26.145433020672055,368.25742558602377
North America,2002,275786684538.50806,27.32927407528362,554.5992626540567
Oceania,2002,16270599352.746458,1.6123464039767734,514.4690872303313
South America,2002,181385065744.86948,17.97447974400923,506.3453753653286
Africa,2003,28880062638.443596,2.8473248925152523,33.39368694000203
Asia,2003,252568079543.72412,24.90103255462932,64.96242956851474
Europe,2003,254179890528.58563,25.05994320509019,354.42909745700797
North America,2003,270681592872.68338,26.686868618703453,538.6612608608885
Oceania,2003,15987713751.16226,1.5762505749380187,498.50998569306415
South America,2003,188678887706.1102,18.60210971088981,519.9326731886715
Africa,2004,30392725816.6246,2.848651604005106,34.298656859821016
Asia,2004,280452012204.71967,26.286226488327557,71.27789773384413
Europe,2004,277622636493.1382,26.02103455695032,386.5894430323327
North America,2004,263652359420.34674,24.711627416836716,519.0834747673285
Oceania,2004,17031836362.597038,1.5963611907072084,523.927536686263
South America,2004,194067717401.2867,18.18959305579595,528.1616519738916
Africa,2005,31083002175.906403,2.77832350013403,34.229252365594775
Asia,2005,301831778398.4183,26.97893589125674,75.81250071231086
Europe,2005,286220273660.58716,25.583516933972405,397.9260839458725
North America,2005,274073589924.23196,24.49779758542214,533.809068274608
Oceania,2005,16587027511.65976,1.4826150985098707,503.0945560103051
South America,2005,204979743491.2967,18.321912251923848,551.2178910505548
Africa,2006,32115675636.69119,2.773383539301857,34.50445345374759
Asia,2006,324797804926.0813,28.048262037939047,80.63066238141622
Europe,2006,291150221524.46765,25.142588964173502,399.6253167551076
North America,2006,279596783150.189,24.14487942905304,538.5291266524695
Oceania,2006,17119272001.881357,1.4783530545004748,511.2672321670457
South America,2006,213205845738.19305,18.41161897829393,566.795634140241
Africa,2007,32622822625.34961,2.747827964182754,34.189702501280806
Asia,2007,338537346597.1906,28.515079721432308,83.08009500202354
Europe,2007,305456494568.31274,25.72867183368233,418.38999579264726
North America,2007,272287674528.9052,22.934854379872952,518.6481290848584
Oceania,2007,17166900215.075161,1.4459720120190838,503.44292252192616
South America,2007,221140141996.27026,18.626685776371698,581.4336323573636
Africa,2008,33169200304.582798,2.649658381700937,33.903655186896536
Asia,2008,371411334370.76,29.66948693780369,90.12261406101848
Europe,2008,320388905911.8894,25.59365743394604,437.8692167717499
North America,2008,288615563999.172,23.05550454088248,543.6857191281379
Oceania,2008,16544311056.978956,1.321610773218886,475.99939744451353
South America,2008,221664746325.34683,17.70726600687501,576.6077645686117
Africa,2009,34055503361.680206,2.643308818255721,33.94250875005129
Asia,2009,388817275612.71875,30.17909095050174,93.30238964272358
Europe,2009,328679827526.775,25.511362356249418,448.516784627464
North America,2009,292922162174.6058,22.73593569049707,545.9282354835932
Oceania,2009,16951980675.805038,1.3157732402709454,478.5585827232318
South America,2009,226878593831.27863,17.609787803708706,584.0041232451932
Africa,2010,38077504742.241394,2.7363333685316302,36.99715093770934
Asia,2010,452550574572.88293,32.52128117466157,107.41229954663616
Europe,2010,353632828323.39905,25.412834031534125,481.8942960559456
North America,2010,298330331522.8176,21.43867479019417,550.3183544199327
Oceania,2010,18406247798.58115,1.3227135123916405,511.31306735321823
South America,2010,230480465570.77304,16.562833962078784,587.1575233119332
Africa,2011,38314663456.507805,2.6328370443427316,36.283271911972214
Asia,2011,469831281817.14246,32.28500766458116,110.33137878437908
Europe,2011,347970553109.61255,23.91120474299268,473.42288283099896
North America,2011,334323387356.1886,22.973423739469418,610.6887483604777
