Country Group,year,Watts,Percentage,Per Capita
Africa,1980,102706771832.70601,2.3261290635426293,219.00312561614504
Asia,1980,894714110818.8842,20.263712505028437,344.57817311319144
Europe,1980,858534572943.5952,19.444309138964783,2322.2843025410075
North America,1980,1411038450904.326,31.957557343648467,3790.576874361854
Oceania,1980,51569313158.3374,1.167954906809181,2258.5430367598387
South America,1980,179846161100.72318,4.073201550764191,746.8601350511545
Africa,1981,109698168900.11021,2.5873860935758537,227.48997617248511
Asia,1981,891303765972.6321,21.022656917175382,336.60829804970894
Europe,1981,788153509879.3494,18.589712586011807,2122.703684326427
North America,1981,1334886990561.478,31.48519314865811,3536.143212842129
Oceania,1981,50861703044.8194,1.199645030297476,2191.0870221349846
South America,1981,176507211041.115,4.163171617563622,717.0193162438457
Africa,1982,115374482236.6144,2.784662658519841,232.62203711608754
Asia,1982,886054078473.9377,21.38567955343386,328.16951419947924
Europe,1982,754370149628.054,18.207374331380656,2024.2526810281968
North America,1982,1269961116634.3572,30.6516071033042,3318.8756157992652
Oceania,1982,52253156698.405396,1.2611750139811957,2211.586604241139
South America,1982,173935255839.88516,4.198077447871858,691.2176947649986
Africa,1983,118189680394.9138,2.8924982041041627,231.6368283658649
Asia,1983,901075693689.8633,22.05234684662033,327.3050432670593
Europe,1983,733052040263.6373,17.940244045779743,1960.6665265062688
North America,1983,1245521727334.37,30.48209748473453,3212.65779880516
Oceania,1983,50445376055.5046,1.2345676810222208,2101.9782514065005
South America,1983,164332419370.5596,4.021765913209892,639.0154934402411
Africa,1984,122773428505.53923,2.975420239156896,233.88043324019125
Asia,1984,920991131578.0254,22.320266578347052,328.06563783129263
Europe,1984,719393897522.156,17.43454743154632,2196.481744749668
North America,1984,1280534294764.5,31.03381329295444,3261.21158154848
Oceania,1984,52294637291.2668,1.2673631753208225,2147.182808099643
South America,1984,163757680247.0094,3.9686756495714524,623.3543465155057
Africa,1985,127156650113.77577,3.080287476804227,235.4552206918962
Asia,1985,927671376665.822,22.472238153306748,323.9853193366642
Europe,1985,705613436149.3186,17.093028393644946,2148.300013850787
North America,1985,1281309592079.2026,31.038894834514956,3222.155813263732
Oceania,1985,51511671295.53,1.247836867823297,2083.1313205892106
South America,1985,162197578988.22217,3.9291312792397823,604.7297093310299
Africa,1986,126596804709.5876,2.981373191862375,227.88391075507369
Asia,1986,957731148632.7944,22.554708059935162,327.78559016695556
Europe,1986,723254032693.1404,17.032737824024867,2195.717676736119
North America,1986,1328722892071.4858,31.291617659096886,3298.4214222946457
Oceania,1986,52327561917.686195,1.2323217055500701,2083.7671996530025
South America,1986,176960962461.4224,4.16745644330384,646.5390199719493
Africa,1987,127856147903.55624,2.9584028778801477,223.76023000352862
Asia,1987,994020741587.5394,23.000175359603034,333.28742341926966
Europe,1987,731605796736.058,16.928280180710427,2214.511036858961
North America,1987,1360757951491.035,31.48593404226439,3335.0847926194383
Oceania,1987,53815761369.59599,1.245217425377288,2109.5947224459424
South America,1987,178565237858.062,4.1317365041149525,639.5671796547313
Africa,1988,132884045738.81519,2.9784281491636344,226.13903474997522
Asia,1988,1061882452799.7917,23.800754792928416,348.87698221509226
Europe,1988,747515236069.7817,16.754610447479806,2255.7032251214787
North America,1988,1414584455351.8303,31.706124973575523,3421.829838780431
Oceania,1988,56392438196.7512,1.2639653194733615,2168.773101944127
South America,1988,182420081005.35822,4.088715851615324,640.7764379188236
Africa,1989,137637201984.99222,3.048617481153248,227.81769907555548
Asia,1989,1118761123400.5654,24.78018056779086,360.4331673828754
Europe,1989,754907242499.259,16.720940145117012,2038.5433088388031
North America,1989,1428374169843.9302,31.638004849072566,3410.0655808339825
Oceania,1989,58651023204.85159,1.2991003308054168,2218.1847587024545
South America,1989,179003715293.83218,3.9648717626187997,616.9202028344386
Africa,1990,143804215841.32736,3.1595537979560966,231.0497607489253
Asia,1990,1174961812882.7217,25.8153423154379,371.62049605285773
Europe,1990,760547779220.53,16.71016117507115,2047.6979430625768
North America,1990,1393172547244.1978,30.609697964004724,3280.360882701472
Oceania,1990,60580330259.99339,1.3310236520853729,2252.5593165759424
South America,1990,200449847267.2326,4.404127323580824,678.0957395028961
Africa,1991,146759763538.0402,3.2172274933350344,229.50254592175725
Asia,1991,1213297137413.749,26.5975688020268,377.1672127714749
Europe,1991,958885380194.585,21.02042367572645,2072.450149767194
North America,1991,1372766123637.3235,30.093404407402158,3184.8061963207792
Oceania,1991,59329321211.11459,1.3006011917689424,2171.723753106431
South America,1991,188841143687.49158,4.13972402719737,627.320859479821
Africa,1992,149774822734.67178,3.261787794773973,228.03093510633354
Asia,1992,1360840690855.4053,29.636313200165105,407.6794990962911
Europe,1992,1396384203536.408,30.410377850881936,1996.366074454843
North America,1992,1398822020197.0857,30.463468487108436,3196.5841334122924
Oceania,1992,60501235103.5518,1.3175925474411037,2188.188907503049
South America,1992,198941715582.38937,4.3325416642794385,649.2346106955679
Africa,1993,150438100266.5144,3.304697049133895,223.0834367895308
Asia,1993,1415084852633.6287,31.085388132977766,417.3427368826953
Europe,1993,1297278067581.377,28.49750823925124,1810.0611515791413
North America,1993,1409676943133.2866,30.966591747380612,3175.0124284800518
Oceania,1993,62809761604.661804,1.379751761448766,2243.7667132733827
South America,1993,209116153987.5698,4.593686943564611,670.6976640855507
Africa,1994,152885962265.57062,3.2928392696102473,220.23013535611793
Asia,1994,1491292370401.054,32.11927378392534,433.1961196029012
Europe,1994,1254030604272.1743,27.009158707897885,1747.5537690946587
North America,1994,1455255622099.0525,31.343118679823846,3232.751959523397
Oceania,1994,65942069230.31339,1.420252270798782,2325.4247357024155
South America,1994,215639096047.89218,4.644408636394863,679.9620855786267
Africa,1995,157226594174.18478,3.320871823595418,220.86450480943094
Asia,1995,1550875201728.9683,32.75691231744698,443.8762477987485
Europe,1995,1278116410336.7551,26.995819610898575,1780.5428772745897
North America,1995,1446951042626.6238,30.561871373091975,3171.4621058314
Oceania,1995,67247266066.658195,1.420367541938758,2337.978168711824
South America,1995,226197602280.0246,4.777647496099692,701.4640419271071
Africa,1996,161941882346.66476,3.316334892335833,221.8436651132011
Asia,1996,1623518018677.7751,33.24729449637604,457.99020238450584
Europe,1996,1286551484141.806,26.3467085587683,1792.1789239581065
North America,1996,1492371879855.9175,30.56161176953819,3228.355462945719
Oceania,1996,68793170758.90459,1.4087843690355315,2356.414700243358
South America,1996,240574034248.69418,4.926607326084175,733.9161190643365
Africa,1997,165711102452.0118,3.345845469621827,221.48797663105785
Asia,1997,1649394588518.6655,33.30265341280961,458.43564050530523
Europe,1997,1282484674848.1,25.894436013679677,1786.6955070139609
North America,1997,1519809755128.6504,30.686227468414977,3244.8428405507752
Oceania,1997,70225027587.35559,1.4179019204537853,2371.9062244521765
South America,1997,254172538735.19836,5.13195570270082,763.0357174577489
Africa,1998,167771347482.4808,3.3481757894296487,218.86292833621522
Asia,1998,1654642596512.8364,33.02133746277383,453.6478966240309
Europe,1998,1290141662727.163,25.747072696836188,1799.3933819262595
North America,1998,1552991630939.073,30.992711556066123,3273.8326624836845
Oceania,1998,70186082095.6622,1.4006881648975062,2339.6920493253615
South America,1998,264406837216.7082,5.2767089506811775,781.4295215987214
Africa,1999,169467393541.402,3.311469712671996,215.8097268576286
Asia,1999,1729842094678.3352,33.801898905307254,467.9912373974648
Europe,1999,1281888609185.9744,25.04868467987334,1788.5511744295525
North America,1999,1588155543908.9324,31.033279457276304,3306.51503694259
Oceania,1999,72064560372.38559,1.4081741864512487,2371.1687408655434
South America,1999,265989183988.24457,5.197549264603647,774.3093054461326
Africa,2000,173808247271.36835,3.318289134844484,216.07352525176512
Asia,2000,1811185315458.1885,34.57854646040624,483.6995289975541
Europe,2000,1268593683064.338,24.219567834846845,1770.4115160558088
North America,2000,1623996423956.941,31.004798525060163,3340.1062994398335
Oceania,2000,73008410225.9966,1.393852237787923,2371.018778448837
South America,2000,275821890755.9786,5.265899619934763,791.3545800701736
Africa,2001,178509180433.48456,3.3825315287315854,216.62552461756889
Asia,2001,1824544316261.846,34.572892331570245,481.0909903725724
Europe,2001,1287390380807.0618,24.39447955724752,1797.4513541120975
North America,2001,1624000797006.4563,30.77283692200038,3301.942120493291
Oceania,2001,73714340834.9908,1.3967969680244603,2361.957795347201
South America,2001,276258276733.2852,5.23475783628722,781.627084464931
Africa,2002,184398790844.51135,3.4613127512047233,218.43979284156183
Asia,2002,1873138212868.0657,35.16030203493086,487.7979339696024
Europe,2002,1283161134906.0166,24.08596053021634,1790.9838634975722
North America,2002,1627216477771.77,30.54415442578001,3272.2865509656085
Oceania,2002,75015037866.7624,1.408092243507563,2371.9420055259093
South America,2002,271563808079.1474,5.0974698226880655,758.0837913683823
Africa,2003,188141931096.59262,3.45744394483434,217.54636844048193
Asia,2003,1941430764523.82,35.67725706861075,499.3507474514122
Europe,2003,1295322902494.3213,23.803871363130398,1806.2016089932292
North America,2003,1657744609679.5305,30.46401740118029,3298.9417276531526
Oceania,2003,77959145919.45459,1.432638516213022,2430.829906128733
South America,2003,268088469576.70078,4.926604348192832,738.757559643807
Africa,2004,197127723941.627,3.477326021761429,222.4616574974349
Asia,2004,2070685464364.233,36.52681776130624,526.2722331982167
Europe,2004,1302603332783.642,22.977876346114602,1813.87477359158
North America,2004,1718438195584.204,30.313188499366937,3383.2918153961637
Oceania,2004,80391195224.9754,1.4180978174287078,2472.9665074743266
South America,2004,286527242723.2674,5.05433034553885,779.7932797824608
Africa,2005,204485696637.92395,3.563382467200064,225.18392772238215
Asia,2005,2105449877078.7798,36.68972109494545,528.8357016373274
Europe,2005,1307424366363.5925,22.78327110839178,1817.684860365355
North America,2005,1732346014101.9685,30.187986325054396,3374.06465166034
Oceania,2005,81713979325.6732,1.4239536849847836,2478.4343137905125
South America,2005,293656010585.2125,5.117270775960941,789.6802098202113
Africa,2006,204610550370.448,3.5174569123404025,219.82957143012712
Asia,2006,2169629955931.0396,37.298076134849545,538.6080134042032
Europe,2006,1325274489018.9492,22.782773926898024,1819.037727976289
North America,2006,1720623959811.2537,29.579220768523644,3314.0800403155204
Oceania,2006,82833828577.87259,1.4239951086556473,2473.83313158143
South America,2006,306438275873.14996,5.267975819058086,814.6487555113515
Africa,2007,214832585300.05753,3.640359937843866,225.151031942972
Asia,2007,2243635009492.47,38.01862269772789,550.6081134389304
Europe,2007,1305321816832.382,22.118810521007585,1787.9259376179768
North America,2007,1723878491001.9673,29.21129579848992,3283.6093505689905
Oceania,2007,83855030705.8722,1.4209319966147733,2459.1639258005275
South America,2007,321908762439.63464,5.4547766149599575,846.3799441536815
Africa,2008,229825522184.0202,3.915018351701661,234.91447444389837
Asia,2008,2261414054248.8296,38.52260375195095,548.7300122073906
Europe,2008,1306576977109.4236,22.257201004849666,1785.6730587801333
North America,2008,1634498650943.144,27.84326193829027,3079.0216651467344
Oceania,2008,83850562590.0636,1.4283726551386156,2412.479862763288
South America,2008,345549658249.23096,5.886349090449446,898.8647012822419
Africa,2009,237123856625.34,4.1072874258926735,236.33709045122785
Asia,2009,2300527844971.02,39.84807444109228,552.0452892355999
Europe,2009,1240642196294.9683,21.489504115671714,1692.9814431950333
North America,2009,1559001848788.1677,27.003899066083232,2905.560719974668
Oceania,2009,84163077186.5488,1.4578117679611216,2375.9443634516783
South America,2009,343385188871.99255,5.947869137098865,883.9016620127071
Africa,2010,249407594268.59018,4.192499696184364,242.3312786021294
Asia,2010,2399085575165.8833,40.32822486620632,569.4198900994452
Europe,2010,1250141854146.7566,21.01467422861751,1703.564207062798
North America,2010,1591853274161.3418,26.758785705235432,2936.4297952635407
Oceania,2010,87129525818.284,1.46463266923804,2420.3990726785933
South America,2010,363845420001.1578,6.116180292289657,926.9096847197652
Africa,2011,247796220588.68015,4.144639613665963,234.65840070822856
Asia,2011,2453771193123.75,41.041777254441605,576.2237838052281
Europe,2011,1233139976342.2124,20.625499384135964,1677.7186383072508
North America,2011,1573764218220.9004,26.322780492425153,2874.7019711662924
Oceania,2011,90498199939.08699,1.5136729024435216,2476.146435894905
South America,2011,371454019136.6761,6.212939966202342,936.6315396111202
Africa,2012,257933963404.4538,4.245024877632754,235.82469113634778
Asia,2012,2570709262383.257,42.30821186919908,597.3434293814802
Europe,2012,1202103778471.6199,19.783980278342224,1632.5855756426492
North America,2012,1550645077920.4424,25.520202323372647,2804.5720428513027
Oceania,2012,92755770906.7202,1.526555672800679,2496.7233965901373
South America,2012,394257571030.4821,6.488611174462185,984.1234568353946
Africa,2013,275885395040.23694,4.490538053173279,245.78726920274553
Asia,2013,2614471889938.562,42.55529912704758,601.2408737664741
Europe,2013,1186558221221.7976,19.313399478522477,1607.0098504555986
North America,2013,1566928317921.3887,25.504616644148797,2807.003530718817
Oceania,2013,93750607982.5726,1.5259621575563027,2483.262468746129
South America,2013,398353312166.26764,6.483926800943361,984.5559640492821
Africa,2014,286909440913.1079,4.600849975118054,249.09225479077278
Asia,2014,2675603287814.9487,42.90569623987158,609.0897329066377
Europe,2014,1193306185199.545,19.135733961944776,1612.0334984573365
North America,2014,1571261376215.2632,25.19658412304856,2787.871981872555
Oceania,2014,93442371369.3084,1.498432155530415,2437.012528213974
South America,2014,407724535455.1318,6.538228274516361,998.1065646713859
Africa,2015,286824610090.27374,4.531073949472181,242.7082581340262
Asia,2015,2747472011622.1064,43.4028267478398,619.3914935934556
Europe,2015,1195007428215.8606,18.877972241330504,1615.735172802628
North America,2015,1601559225870.6753,25.300420645897454,2815.3491516833906
Oceania,2015,93845927786.48941,1.4825186671519475,2408.343669938394
South America,2015,397371689305.2534,6.277426853651436,963.7645504017671
Africa,2016,283199922440.26746,4.400035450713227,233.59006453444255
Asia,2016,2824319927633.333,43.881042405170874,630.6067579886042
Europe,2016,1212933667283.7869,18.84517159971304,1636.5783351104876
North America,2016,1619965169457.1162,25.1691600517136,2821.4279335332462
Oceania,2016,94361187098.8854,1.466075854925602,2380.453761324052
South America,2016,393368796249.746,6.1117130039763286,945.4980633051936
Africa,2017,288416463491.1901,4.40274450927893,231.92769117357247
Asia,2017,2918440375187.552,44.550672253518634,645.4998496392673
Europe,2017,1227141419958.4905,18.73259967004632,1653.0608005152462
North America,2017,1628264203395.7395,24.855832411158456,2811.1956578489894
Oceania,2017,98133671146.98619,1.4980333528393575,2432.242078642432
South America,2017,382333374110.3836,5.8364080302579415,910.916159453316
Africa,2018,291693335260.9469,4.4303337218269085,228.66484372979687
Asia,2018,2935619868517.6787,44.58715412994975,643.3723450644209
Europe,2018,1221470588778.2617,18.552094564803784,1642.8148003199117
North America,2018,1656098822001.2646,25.153370238049238,2835.8827733848157
Oceania,2018,100016554161.989,1.5190841170518585,2437.7633363066443
South America,2018,370903363474.222,5.633401521734632,876.2931963838691
Africa,2019,289642818681.2102,4.418293476557867,221.4887399881856
Asia,2019,2904950594852.391,44.31293798823898,631.0337453157473
Europe,2019,1230810725389.0537,18.77513491832585,1653.6220367118274
North America,2019,1653908367837.0544,25.229186021980176,2810.241071955765
Oceania,2019,100013195152.94139,1.5256295658422832,2398.4554822163936
South America,2019,368224997401.4654,5.617008256348579,862.4647141937846
