Country Group,year,Watts,Percentage,Per Capita
Africa,1980,27877144927.618195,1.5479576319320674,59.44283676199149
Asia,1980,126006094448.67902,6.9968462006503875,48.52829445879089
Europe,1980,270250308786.4774,15.006415797034345,731.0108056567793
North America,1980,771640114381.114,42.847508497106105,2072.913867817278
Oceania,1980,12525301095.796,0.6955029101375432,548.5613408573556
South America,1980,43601838763.72399,2.421115908957777,181.0685031487315
Africa,1981,23004458661.37,1.2766721063209778,47.70620882014305
Asia,1981,128139794035.49078,7.111338856651181,48.39306152337206
Europe,1981,268431468764.73114,14.897067289228449,722.9562015441309
North America,1981,755850521955.1073,41.947228236613924,2002.2636463109932
Oceania,1981,14429510649.3746,0.8007905782565791,621.6133480969543
South America,1981,46671561079.290596,2.5901187706904136,189.59231532648678
Africa,1982,31227629697.540794,1.7279068828749051,62.962231281359095
Asia,1982,124554368764.82379,6.8919208138883095,46.131435633561395
Europe,1982,274456897220.83356,15.186421971620703,736.4688413239564
North America,1982,714048763464.4865,39.510196100338824,1866.07211710106
Oceania,1982,16885580038.4622,0.9343235542495123,714.6730451797605
South America,1982,49256128408.83119,2.725471133279515,195.743567728112
Africa,1983,38160212417.8474,2.069599452377706,74.78919094038143
Asia,1983,140678341034.88962,7.62961731919089,51.09973648341531
Europe,1983,280396227303.5178,15.207144869160306,749.9651686869757
North America,1983,676982669021.9833,36.71580613167166,1746.1868416732439
Oceania,1983,17247117153.7836,0.9353885095217771,718.6598255670486
South America,1983,48350463516.563194,2.6222624685728135,188.0133903002477
Africa,1984,41645152615.96779,2.047263850471113,79.33301574075523
Asia,1984,175746332114.30438,8.639639669673102,62.602483959645895
Europe,1984,292555744989.536,14.381957162886577,893.2427080692108
North America,1984,723770908132.531,35.58037185999506,1843.2697020611706
Oceania,1984,18980492577.4036,0.933075613293695,779.3263222091398
South America,1984,56274555992.43919,2.76644115695855,214.21278698626284
Africa,1985,40387330482.700005,1.9062036241559923,74.78498217318526
Asia,1985,201475897776.216,9.509271396028899,70.36460833175276
Europe,1985,303393587681.6174,14.319588580684147,923.7075362050387
North America,1985,707928839112.3468,33.41286741738333,1780.254388497462
Oceania,1985,21094671885.221798,0.9956275771981428,853.0682580565269
South America,1985,57306849188.0488,2.7047720734603153,213.66012038121954
Africa,1986,42947814351.14461,2.000139639248156,77.30934374823522
Asia,1986,217843651712.3496,10.145282816629003,74.55746849477812
Europe,1986,312026272622.714,14.531498885062799,947.2765742523793
