Country Group,year,cubic meters,Percentage,Per Capita
Africa,1988,63000000000.0,3.1850353892821017,107.21196145134364
Asia,1988,209700000000.0,10.601617795753281,68.89604680594378
Europe,1988,221000000000.0,11.172901921132452,666.8899691902869
North America,1988,615400000000.0,31.11223458038421,1488.6308659893566
Oceania,1988,20700000000.0,1.0465116279069762,796.092608260903
South America,1988,48800000000.0,2.4671385237613737,171.41692952937623
Africa,1989,67200000000.0,3.287671232876711,111.22973409141694
Asia,1989,224800000000.0,10.998043052837568,72.42419702732177
Europe,1989,225000000000.0,11.007827788649701,607.5875533664401
North America,1989,625600000000.0,30.606653620352237,1493.5421491154773
Oceania,1989,20800000000.0,1.017612524461839,786.6570855867781
South America,1989,55400000000.0,2.71037181996086,190.9311166023911
Africa,1990,69800000000.0,3.358999037536091,112.1474304902835
Asia,1990,227300000000.0,10.938402309913373,71.89113537704893
Europe,1990,219400000000.0,10.558229066410005,590.7123010317272
North America,1990,644000000000.0,30.991337824831554,1516.3609221546453
Oceania,1990,24800000000.0,1.193455245428296,922.1387670112292
South America,1990,52500000000.0,2.526467757459094,177.60066574878132
Africa,1991,76300000000.0,3.610979649787031,119.31774644275173
Asia,1991,241400000000.0,11.424514907714144,75.04193519908183
Europe,1991,252700000000.0,11.959299574065305,546.1634556779818
North America,1991,646700000000.0,30.605773781353513,1500.3387188077097
Oceania,1991,26300000000.0,1.244675816374822,962.6999524140708
South America,1991,54700000000.0,2.588736393752957,181.71067143255777
Africa,1992,80000000000.0,3.7735849056603756,121.79934167455825
Asia,1992,377100000000.0,17.787735849056595,112.97129792068102
Europe,1992,915800000000.0,43.19811320754715,1309.2901268544583
North America,1992,663500000000.0,31.297169811320742,1516.228327761261
Oceania,1992,28600000000.0,1.3490566037735843,1034.3954573402293
South America,1992,55300000000.0,2.6084905660377347,180.46830382638493
Africa,1993,79400000000.0,3.6793327154772926,117.74161498788477
Asia,1993,403300000000.0,18.68860055607043,118.94292096444924
Europe,1993,903800000000.0,41.881371640407764,1261.0505871322052
North America,1993,683200000000.0,31.658943466172367,1538.769930021104
Oceania,1993,29000000000.0,1.34383688600556,1035.9732790340443
South America,1993,59100000000.0,2.7386468952734,189.55126704277572
Africa,1994,76700000000.0,3.524816176470587,110.48529983722504
Asia,1994,395200000000.0,18.161764705882344,114.79915666773371
Europe,1994,894200000000.0,41.09374999999998,1246.1119967892619
North America,1994,716100000000.0,32.90900735294116,1590.767727030389
Oceania,1994,31000000000.0,1.4246323529411757,1093.2044997707796
South America,1994,61800000000.0,2.840073529411763,194.8703071887593
Africa,1995,84400000000.0,3.8224637681159406,118.56113976026488
Asia,1995,410400000000.0,18.586956521739122,117.4606518264788
Europe,1995,890200000000.0,40.31702898550723,1240.1368580599144
North America,1995,720600000000.0,32.63586956521738,1579.428416122181
Oceania,1995,33700000000.0,1.5262681159420284,1171.6441261342698
South America,1995,65100000000.0,2.94836956521739,201.88237483137704
Africa,1996,90600000000.0,3.991189427312774,124.11264935299775
Asia,1996,443900000000.0,19.55506607929515,125.22303325223034
Europe,1996,895300000000.0,39.440528634361215,1247.1617423767534
North America,1996,734600000000.0,32.361233480176196,1589.1145867133926
Oceania,1996,35400000000.0,1.559471365638766,1212.5779269712955
South America,1996,69800000000.0,3.0748898678414083,212.93796427645327
Africa,1997,100300000000.0,4.410729991204923,134.06008244093604
Asia,1997,467700000000.0,20.567282321899725,129.99336275068958
Europe,1997,854100000000.0,37.55936675461739,1189.890735124276
North America,1997,741100000000.0,32.59014951627087,1582.2724002246055
Oceania,1997,35800000000.0,1.5743183817062438,1209.1735062654102
South America,1997,72100000000.0,3.1706244503078262,216.44696749092634
Africa,1998,105200000000.0,4.546240276577353,137.23666410543743
Asia,1998,473200000000.0,20.449438202247183,129.7356813700439
Europe,1998,868600000000.0,37.53673292999134,1211.4585062211727
North America,1998,752700000000.0,32.52808988764044,1586.7528169236768
Oceania,1998,36000000000.0,1.555747623163353,1200.0800053336889
South America,1998,78600000000.0,3.3967156439066537,232.29490222039644
Africa,1999,113500000000.0,4.793074324324322,144.53756257457692
Asia,1999,505200000000.0,21.334459459459453,136.67673706203993
Europe,1999,875700000000.0,36.98057432432431,1221.8177556336584
North America,1999,758500000000.0,32.031249999999986,1579.1851529529824
Oceania,1999,37800000000.0,1.596283783783783,1243.7483548302184
South America,1999,77600000000.0,3.2770270270270254,225.8979151019743
Africa,2000,124600000000.0,5.071225071225069,154.89921605581344
Asia,2000,554000000000.0,22.547822547822538,147.95257932888816
Europe,2000,877000000000.0,35.69393569393568,1223.9150488519342
North America,2000,777600000000.0,31.648351648351635,1599.3056512501773
Oceania,2000,39200000000.0,1.5954415954415948,1273.0579371265264
South America,2000,81800000000.0,3.3292633292633282,234.69059860448036
Africa,2001,131500000000.0,5.253695565321612,159.57866378656504
Asia,2001,572100000000.0,22.856572113463834,150.84980569616883
Europe,2001,874400000000.0,34.9340791050739,1220.8351774776575
North America,2001,793300000000.0,31.693967239312816,1612.9491371037266
Oceania,2001,40500000000.0,1.6180583300039946,1297.7025857925598
South America,2001,88200000000.0,3.5237714742309216,249.54730647351744
Africa,2002,131900000000.0,5.156372165754494,156.24944471624556
Asia,2002,621000000000.0,24.27677873338545,161.71925537267305
Europe,2002,897400000000.0,35.0820953870211,1252.554239199616
North America,2002,778400000000.0,30.430023455824852,1565.3404977557555
Oceania,2002,41100000000.0,1.6067240031274428,1299.5636501612598
South America,2002,86600000000.0,3.3854573885848303,241.74817990977712
Africa,2003,144400000000.0,5.475919605612437,166.96807255942167
Asia,2003,648800000000.0,24.60371634433067,166.87629086064234
Europe,2003,925600000000.0,35.10049298445202,1290.659036495699
North America,2003,789400000000.0,29.93553280242699,1570.9202639559967
Oceania,2003,38700000000.0,1.4675767918088731,1206.6976396121106
South America,2003,89500000000.0,3.394008342813802,246.63053093077536
Africa,2004,151100000000.0,5.590085090640027,170.51866564347944
Asia,2004,682500000000.0,25.249722530521634,173.45985440046684
Europe,2004,949700000000.0,35.135035146133916,1322.4569822024612
North America,2004,778400000000.0,28.79763226045134,1532.5278243184446
Oceania,2004,38300000000.0,1.4169441361450237,1178.1715270087363
South America,2004,100800000000.0,3.7291897891231955,274.3305029392554
Africa,2005,175500000000.0,6.285816618911172,193.26427209847557
Asia,2005,759000000000.0,27.184813753581654,190.6415830234047
Europe,2005,946100000000.0,33.88610315186245,1315.3431208986765
North America,2005,771400000000.0,27.628939828080217,1502.444344896091
Oceania,2005,40200000000.0,1.4398280802292258,1219.2902638762512
South America,2005,101300000000.0,3.628223495702004,272.4092215765314
Africa,2006,196100000000.0,6.764401517764744,210.68600264942214
Asia,2006,812600000000.0,28.030355294929276,201.72696753923634
Europe,2006,950600000000.0,32.790617454294576,1304.7691467254494
North America,2006,793400000000.0,27.368057951017583,1528.1613911006846
Oceania,2006,41100000000.0,1.417730251810969,1227.4519173336519
South America,2006,106000000000.0,3.6564332528458072,281.79498085920886
Africa,2007,200700000000.0,6.759851801953517,210.3396560993784
Asia,2007,868500000000.0,29.252273492758498,213.13767368511725
Europe,2007,936000000000.0,31.525766251263043,1282.0583062585265
North America,2007,817600000000.0,27.537891545975068,1557.3481652206212
Oceania,2007,44500000000.0,1.498821151902997,1305.0236077304319
South America,2007,102200000000.0,3.4422364432468835,268.70977241176223
Africa,2008,211600000000.0,6.906005221932113,216.28539041250613
Asia,2008,922300000000.0,30.10117493472584,223.79523524584476
Europe,2008,944300000000.0,30.819190600522184,1290.5562388957223
North America,2008,832200000000.0,27.16057441253263,1567.6744843176039
Oceania,2008,45400000000.0,1.4817232375979106,1306.2116983629196
South America,2008,107700000000.0,3.5150130548302863,280.15576348298384
Africa,2009,201400000000.0,6.704394141145138,200.73176395778452
Asia,2009,941300000000.0,31.334886817576557,225.87869644499614
Europe,2009,868900000000.0,28.924766977363507,1185.7017118918145
North America,2009,846200000000.0,28.169107856191733,1577.0895224747371
Oceania,2009,46600000000.0,1.5512649800266307,1315.5294582615816
South America,2009,99700000000.0,3.318908122503328,256.6359836082453
Africa,2010,209100000000.0,6.489757914338918,203.16731134151638
Asia,2010,1044800000000.0,32.42706393544381,247.98194250939306
Europe,2010,940000000000.0,29.174425822470507,1280.9349189672394
North America,2010,863100000000.0,26.787709497206695,1592.126986469411
Oceania,2010,57900000000.0,1.7970204841713215,1608.4226901494528
South America,2010,109400000000.0,3.3954065797641206,278.70055230603054
Africa,2011,211100000000.0,6.324146195326541,199.9077640160343
Asia,2011,1107800000000.0,33.18753744757339,260.1467934289334
Europe,2011,934500000000.0,27.9958058717795,1271.4112733160093
North America,2011,909000000000.0,27.231875374475727,1660.4165106410962
Oceania,2011,60500000000.0,1.812462552426602,1655.357338294845
South America,2011,116800000000.0,3.499101258238465,294.51441683371786
Africa,2012,221400000000.0,6.492668621700878,202.42230192740044
Asia,2012,1150000000000.0,33.724340175953074,267.22000571618446
Europe,2012,924600000000.0,27.114369501466268,1255.70574710146
North America,2012,933000000000.0,27.360703812316707,1687.4691399333333
Oceania,2012,58700000000.0,1.7214076246334304,1580.0382223897068
South America,2012,124800000000.0,3.6598240469208196,311.51870360293344
Africa,2013,208600000000.0,6.05866976474005,185.8424740034353
Asia,2013,1175000000000.0,34.12721463839674,270.21060329403974
Europe,2013,929500000000.0,26.996805111821075,1258.8641916453132
North America,2013,937100000000.0,27.217542840546027,1678.7258093120824
Oceania,2013,66900000000.0,1.9430729015393549,1772.0446057266972
South America,2013,126500000000.0,3.674121405750798,312.6529280626393
Africa,2014,208300000000.0,5.9633552819925555,180.84422913302427
Asia,2014,1203400000000.0,34.45176066418551,273.94890263363374
Europe,2014,890300000000.0,25.488119095333516,1202.7034146618232
North America,2014,988200000000.0,28.290867449184077,1753.3525193131372
Oceania,2014,73000000000.0,2.089894073862009,1903.8677203140078
South America,2014,129400000000.0,3.704551961064986,316.77021674524724
Africa,2015,205500000000.0,5.785472972972972,173.89214625218
Asia,2015,1228800000000.0,34.59459459459458,277.02129961945644
Europe,2015,883600000000.0,24.87612612612612,1194.6901458344037
North America,2015,1019300000000.0,28.696509009009002,1791.8072238326358
Oceania,2015,81800000000.0,2.3029279279279273,2099.2121538737906
South America,2015,131500000000.0,3.7021396396396384,318.9332350259027
Africa,2016,209900000000.0,5.8484257453329604,173.1305366304294
Asia,2016,1253800000000.0,34.93452215101699,279.94518093729164
Europe,2016,889700000000.0,24.789634995820556,1200.4479585503414
North America,2016,996200000000.0,27.757035385901357,1735.0413208746616
Oceania,2016,103100000000.0,2.872666480913903,2600.9081735620584
South America,2016,136700000000.0,3.8088604067985505,328.5710165270981
Africa,2017,222200000000.0,6.002160994057264,178.68027488778202
Asia,2017,1292700000000.0,34.918962722852505,285.9190349486089
Europe,2017,910400000000.0,24.592112371690973,1226.3839589409238
North America,2017,1016100000000.0,27.447325769854125,1754.295096571692
Oceania,2017,121100000000.0,3.2712047541869254,3001.4623144223856
South America,2017,139700000000.0,3.77363587250135,332.8377695819157
Africa,2018,236800000000.0,6.064020486555696,185.632746619924
Asia,2018,1344700000000.0,34.43533930857874,294.7053198835906
Europe,2018,929600000000.0,23.80537772087067,1250.2639461052315
North America,2018,1119000000000.0,28.655569782330335,1916.161512380561
Oceania,2018,136500000000.0,3.4955185659411003,3326.9961977186313
South America,2018,137600000000.0,3.523687580025607,325.0926135934074
Africa,2019,237900000000.0,5.888613861386137,181.9212072410605
Asia,2019,1378900000000.0,34.13118811881187,299.5343304487758
Europe,2019,922600000000.0,22.83663366336633,1239.53395887746
North America,2019,1205000000000.0,29.82673267326732,2047.4776943871925
Oceania,2019,162800000000.0,4.029702970297029,3904.170363797693
South America,2019,133800000000.0,3.3118811881188113,313.3893124407125
