Country Group,year,Watts,Percentage,Per Capita
Africa,1980,20876621496.009197,3.488930807477955,44.51552004164239
Asia,1980,87031132204.20102,14.544767141319731,33.51800108690459
Europe,1980,137327824576.2024,22.950422221307765,371.46349298663864
North America,1980,192342086711.735,32.14448429940882,516.7027626984491
Oceania,1980,11423577816.947802,1.9091246437930531,500.3099819098586
South America,1980,67583769057.945595,11.294696031003708,280.65999617091813
Africa,1981,18377708897.1824,3.0104794526876626,38.111343161359656
Asia,1981,93717873488.74078,15.352062330832325,35.39333625215672
Europe,1981,140838876316.35318,23.071022925768798,379.31595546517525
North America,1981,195249942817.7248,31.98417954488985,517.2211318145389
Oceania,1981,11882304373.297401,1.9464577095285758,511.88146182300443
South America,1981,68667524807.2656,11.248527966991974,278.9457801471581
Africa,1982,18095647203.477795,2.892072292311283,36.485072208377446
Asia,1982,95008905447.30937,15.184459548602247,35.188626860075864
Europe,1982,139677292961.1756,22.32342531304575,374.8055711043551
North America,1982,208833648651.16077,33.37609327674206,545.7591537161067
Oceania,1982,11289977985.3942,1.8043804758797275,477.84221379752825
South America,1982,75236859218.96239,12.024462759523031,298.99084081356557
Africa,1983,17545561938.7864,2.6648425019094057,34.387082745442605
Asia,1983,100957742159.3736,15.333591659345776,36.67170072061852
Europe,1983,147242668621.77957,22.36340578927168,393.8243886973582
North America,1983,220493085943.0264,33.48877333471042,568.7326174979788
Oceania,1983,11361309394.5088,1.725570275688977,473.4076167552315
South America,1983,81986344257.41019,12.452191358451001,318.8083302837096
Africa,1984,15670759558.7566,2.3215405022839763,29.85242066966878
Asia,1984,101025461049.32376,14.966390027780285,35.986212222868694
Europe,1984,146956328944.85397,21.770806222459544,448.69284395459823
North America,1984,223151456405.32043,33.05871309212491,568.3128652187168
Oceania,1984,11614787822.544199,1.7206696493791747,476.89541459840683
South America,1984,89272098259.1838,13.225191226724064,339.8200950849009
Africa,1985,16265937935.4738,2.3857640298419054,30.119541549189886
Asia,1985,106333075609.707,15.596126579263819,37.136378596998306
Europe,1985,146397402514.83917,21.47245725194122,445.71932128542124
North America,1985,216687233625.80182,31.782034934669078,544.9112640719662
Oceania,1985,11970842781.5898,1.755792148507154,484.10072717525884
South America,1985,96524959323.3026,14.157546699675178,359.87904972989054
Africa,1986,17214984746.4792,2.474848547343276,30.988286447007912
Asia,1986,109316636174.32617,15.71550147854855,37.4138589463445
Europe,1986,139045514061.3454,19.989363543275772,422.1264995350399
North America,1986,220909729819.9872,31.758269437375226,548.3862659245628
Oceania,1986,13085875341.569998,1.8812424208754057,521.1004834967346
South America,1986,104077564411.7728,14.962325723128018,380.2545237090035
Africa,1987,16859753695.313196,2.4246755611814894,29.50614754569179
Asia,1987,109352856432.26399,15.72651672903179,36.66516224363607
Europe,1987,146949135595.28976,21.13340350361655,444.8030402225686
North America,1987,207384553134.76743,29.82488753036754,508.2792781964482
Oceania,1987,12754917884.0876,1.8343410133578115,499.99678103048217
South America,1987,108539088957.33601,15.609485238263881,388.75449577658793
Africa,1988,17643131644.9898,2.4662941759784136,30.024678568311547
Asia,1988,125187098327.59201,17.49962635463607,41.129690919780955
Europe,1988,157484445651.735,22.014400784021785,475.2253262834161
North America,1988,194206843753.3866,27.1477432307287,469.7794962587968
Oceania,1988,13091832829.3148,1.8300782258795394,503.49330164275057
South America,1988,111677639269.61382,15.61116908606652,392.283565997674
Africa,1989,18239577572.291,2.538736142223737,30.190228620620537
Asia,1989,130159223937.15495,18.116643586913018,41.93361779069309
Europe,1989,140291104331.47757,19.526882987678047,378.8405726215042
North America,1989,208139537951.3624,28.970592412491996,496.9072455687025
Oceania,1989,13125169409.674,1.826870267202324,496.39459209840777
South America,1989,115531088111.2676,16.080577950669586,398.1675028045768
Africa,1990,19095079150.197197,2.5603443081879806,30.680000884000027
Asia,1990,137821947482.61017,18.479715952203296,43.59074476199232
Europe,1990,142890438625.3218,19.159319443043447,384.7180482944241
North America,1990,216543651833.39917,29.03503578513094,509.8731856845149
Oceania,1990,13387172115.386799,1.7950053864013165,497.77541888104406
South America,1990,121684507487.58942,16.315943688418272,411.6428484020656
Africa,1991,19797207107.439396,2.599022525674506,30.95882225321227
Asia,1991,140316296899.3346,18.42104365436279,43.6189165670878
Europe,1991,150368860315.8634,19.740767119321234,324.9939706231567
North America,1991,219180822512.1758,28.774558543207107,508.4977183162794
Oceania,1991,13895745098.452198,1.8242651261822145,508.64764810030374
South America,1991,129280969826.26599,16.972300733937757,429.4649329174229
Africa,1992,19312559141.647,2.5525441193353133,29.403212368794705
Asia,1992,156386239825.75742,20.66959504871483,46.850056987670946
Europe,1992,223376446633.98038,29.523701704763276,319.35419977036725
North America,1992,208846545978.35297,27.603282344437886,477.2555375545944
Oceania,1992,12764773089.8782,1.687122159535796,461.67214329191654
South America,1992,130785584058.23857,17.285952163728687,426.81107630982643
Africa,1993,18928047671.9906,2.373743926906086,28.06824812931796
Asia,1993,170514422012.5506,21.3840106870159,50.28882573949306
Europe,1993,229349176674.553,28.762407233248304,320.00543693708005
North America,1993,220756736464.4984,27.684839534805594,497.2099354817967
Oceania,1993,14103369884.1114,1.7686868287456545,503.81773600940954
South America,1993,140157726321.27618,17.57701361648704,449.5274891714467
Africa,1994,19260906455.349003,2.39011145870903,27.745072032020573
Asia,1994,172142875936.57996,21.36143806445227,50.00469884584436
Europe,1994,233164884197.56824,28.933740101022355,324.9268166277888
North America,1994,213529511610.94098,26.49716064282735,474.34137109236934
Oceania,1994,14875846898.7656,1.8459635953876292,524.5917021816695
South America,1994,149084704819.21298,18.50011899142457,470.10003600753305
Africa,1995,20382878854.776604,2.4099479041874643,28.632906974143562
Asia,1995,181289869527.1346,21.434614032205378,51.88700351899251
Europe,1995,234556718116.3293,27.732562964483805,326.7607632460454
North America,1995,235522940237.748,27.846803204691422,516.2248466002573
Oceania,1995,15366198842.186,1.8168061027540194,534.2349143756215
South America,1995,154500694954.52817,18.267224598350424,479.1239202844593
Africa,1996,21440681505.8892,2.4911337843133676,29.371520812690175
Asia,1996,181231847399.15198,21.05682964067837,51.12503188381875
Europe,1996,219692374239.1136,25.52545241963261,306.03364709364314
North America,1996,257491049541.63956,29.91717648971639,557.0144061731013
Oceania,1996,14948224037.112,1.7367930167754482,512.0306925091458
South America,1996,160943749639.294,18.699611390169288,490.9890316792325
Africa,1997,21768691908.263805,2.504208232562736,29.095838802125453
Asia,1997,183078763666.3338,21.06085882939975,50.8852344178437
Europe,1997,224324574470.81244,25.805659270812136,312.51812764724906
North America,1997,254200107960.40042,29.242455438083397,542.7254283630504
Oceania,1997,14333969024.105598,1.648938915885799,484.1412174183672
South America,1997,167263693473.58878,19.241538259191522,502.13202806782436
Africa,1998,20807349856.593594,2.392417961483662,27.143833490433995
Asia,1998,192325830375.49527,22.113521146076533,52.729337803939906
Europe,1998,232151540883.18936,26.692660046711826,323.7876570749391
North America,1998,235197718446.6582,27.042907914265317,495.81591906371295
Oceania,1998,14199988927.376799,1.6327071345878277,473.36452188068534
South America,1998,170687125779.6206,19.625514461169242,504.449735283174
Africa,1999,24647394350.821606,2.780862178252893,31.387438795437458
Asia,1999,191436263375.64398,21.59895106111458,51.79113981300934
Europe,1999,237675589705.79065,26.8159404072972,331.6161420386381
North America,1999,243020470253.34338,27.41898087276829,505.96482331935636
Oceania,1999,14249613532.7404,1.6077241579330455,468.86067164847327
South America,1999,170764890007.949,19.266686662186306,497.1060905336809
Africa,2000,25419871365.4758,2.841479933081636,31.60126923556839
Asia,2000,191653775055.85846,21.423411160930964,51.18352050114221
Europe,2000,246504744987.4072,27.554753374654346,344.0146716117401
North America,2000,231955609251.6676,25.92842424645377,477.06779412984815
Oceania,2000,14429637404.432999,1.6129713851356107,468.6164394788581
South America,2000,180584509315.9032,20.186068295508395,518.1110830078934
Africa,2001,28067847912.981003,3.1635990397925853,34.061062093673286
Asia,2001,211831057205.91022,23.876021106161517,55.85504950170526
Europe,2001,254172919000.37363,28.64848081633557,354.8756183415318
North America,2001,203888838756.68298,22.980833319135712,414.54976243246267
Oceania,2001,13735431638.340797,1.5481556860686507,440.1112383716491
South America,2001,171258252384.00638,19.30295633916511,484.54688881848796
Africa,2002,28364011106.932602,3.1999614752353587,33.60015910070994
Asia,2002,214422342553.54596,24.19062779993632,55.839326204546985
Europe,2002,226881097243.682,25.59619540063786,316.6713618752331
North America,2002,221767734810.2968,25.019317795631245,445.96867470981033
Oceania,2002,14375417928.202396,1.6218010699273793,454.54429672429
South America,2002,176618597048.684,19.925697540985986,493.0395424334606
Africa,2003,27660267022.695805,3.122181065991869,31.983251186000356
Asia,2003,227159324596.87003,25.640842210160486,58.42710469040436
Europe,2003,211639847200.31378,23.88906525002273,295.1111508985025
North America,2003,218820267748.55698,24.699562598554795,435.4562867627122
Oceania,2003,13981621650.5182,1.5781899123855754,435.95839389224534
South America,2003,183365103343.2594,20.697524479869262,505.28975186284424
Africa,2004,28976396482.827595,3.1040626087764105,32.70030750104681
Asia,2004,254438914490.42596,27.25647135438145,64.66657444882361
Europe,2004,225697109931.9322,24.177539131333887,314.28316193787526
North America,2004,217367623090.52838,23.285252588042717,427.95725911125277
Oceania,2004,14850432509.5564,1.5908352270231438,456.8239359405808
South America,2004,188481634653.10458,20.190874835471142,512.9589447341187
Africa,2005,29666007378.0528,3.0526157934540348,32.668828045512136
Asia,2005,273366043188.2432,28.129215037134607,68.66262874604888
Europe,2005,226549981342.3766,23.311868100056024,314.9677195839959
North America,2005,225902770014.18616,23.24527041143015,439.9874764119474
Oceania,2005,13382703999.578201,1.3770728587648027,405.9054898264544
South America,2005,198972738882.9328,20.474185064424862,535.0642538405742
Africa,2006,30478824190.0428,3.0551786771196814,32.74585228992672
Asia,2006,293886926612.8528,29.459045600753658,72.95707421245002
Europe,2006,224945325680.56186,22.548381730602117,308.75417699148437
North America,2006,228543268013.2458,22.909037267304655,440.19535968467136
Oceania,2006,13540989378.755198,1.3573404852865771,404.40178529313096
South America,2006,206216505271.61142,20.67101623893323,548.2148693949687
Africa,2007,31069312629.599194,3.0822447284432997,32.56157714874922
Asia,2007,305375529774.7597,30.294912799169172,74.94188833224241
Europe,2007,228395059661.2116,22.658031641569146,312.83737537079924
North America,2007,217671961985.74673,21.59424205353375,414.61720966056197
Oceania,2007,13092339849.548399,1.2988312926438654,383.9508445863045
South America,2007,212405194242.93298,21.071750059431587,558.4672348737248
Africa,2008,31516282654.282196,3.0141685076690177,32.21413751527561
Asia,2008,328772580540.75916,31.44330089057586,79.77636019137226
Europe,2008,233740827494.17316,22.35461107256272,319.4489920652906
North America,2008,227147821575.32022,21.724066187892387,427.8945494496001
Oceania,2008,11846464380.534798,1.132977523228905,340.8367920285064
South America,2008,212555715874.783,20.328499777170382,552.9128028186817
Africa,2009,32197559404.417606,3.054094929324592,32.090729366357
Asia,2009,336693725961.52734,31.937035608152932,80.79458187761453
Europe,2009,232719118345.93988,22.07453895402109,317.5687156321034
North America,2009,223840401836.48898,21.232349559171986,417.1783886112759
Oceania,2009,12279713170.145998,1.1647904505879323,346.65932219591787
South America,2009,216472859133.2828,20.533502341318663,557.2189080056085
Africa,2010,35719005059.35719,3.2157716834114627,34.705567774766244
Asia,2010,383715257757.0604,34.545773554933724,91.07432521926522
Europe,2010,243547327653.58298,21.92649539194696,331.88114511981917
North America,2010,217971896142.68582,19.623946698132574,402.08427544974836
Oceania,2010,12991284379.238997,1.1696015711657746,360.88905992663473
South America,2010,216749280226.88858,19.51387494122962,552.1768200289619
Africa,2011,35917249970.6948,3.1902863176123293,34.0129660409596
Asia,2011,385516098560.5138,34.242786835305736,90.53148298948395
Europe,2011,216734798461.4664,19.251085833304018,294.873264937166
North America,2011,243767311057.43616,21.652201039394978,445.27532237002293
Oceania,2011,14167539632.4264,1.2584066954022985,387.64199497719164
South America,2011,229694710963.7514,20.40222718090795,579.1815398054677
Africa,2012,35513788619.807594,3.0779004552395532,32.469660535612334
Asia,2012,432105047030.4921,37.44957585923891,100.40618533693936
Europe,2012,228640299010.45102,19.815742216190152,310.51799425310367
North America,2012,225640450420.82742,19.555752063111907,408.10428382186876
Oceania,2012,12334471355.374798,1.069000984554855,332.009134488299
South America,2012,219567362062.7666,19.02941110799455,548.0716344816424
Africa,2013,37272134789.9324,3.109882557576018,33.205876034278766
Asia,2013,460956970045.971,38.460958810608986,106.00464763294845
Europe,2013,244647181295.31982,20.412675747136426,331.3368220759948
North America,2013,226058773802.31198,18.86171107711074,404.96286202473925
Oceania,2013,13736382301.2788,1.1461252746510668,363.84876172168566
South America,2013,215789490924.6838,18.004870869809917,533.337677333982
Africa,2014,38855875867.11119,3.192299649594023,33.73432990147001
Asia,2014,496814106430.21954,40.81697973543763,113.09762279330893
