Report generated on: 11-25-2020 09:44:36
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"INTL.4411-2-AFG-QBTU.A","        Coal (quad Btu)","0.0024792482148388983","0.0026042523630414455","0.0030209327940489256","0.0030209327940489256","0.0030834347736486832","0.003145936942251473","0.0033334430700537776","0.0034792812114562443","0.002875094652646459","0.002645920349441284","0.0021875719320339653","0.001958397817831822","0.0001666721346023857","0.00014583814140246647","0.00012500414820254722","0.00010417015500262799","0.0000625019795997577","0.00004166798639983847","0.00004166798639983847","0.000020833993199919235","0.000020833993199919235","0.0005416845792100274","0.0004375144242073994","0.0007291907070123324","0.0007083567138124131","0.000687522531609462","0.0007291907070123324","0.005062666584680424","0.0072294045235144705","0.010417009452165782","0.015104663781241597","0.03083430993588047","0.025834151567899852","0.02806338884029121","0.031613501281557446","0.028438400717889757","0.03537612045346286","0.04564727910102304"
"INTL.4413-2-AFG-QBTU.A","        Natural gas (quad Btu)","0.002094","0.003141","0.005235","0.005235","0.005235","0","0","0.023034","0.07329","0.071196","0.07015067178502912","0.011517","0.0110924415","0.0110924415","0.01108773","0.00739182","0.00850420515","0.00850420515","0.00850420515","0.00850420515","0.00850420515","0.00184874025","0.00184874025","0.0007394961","0.0007394961","0.0007394961","0.0007394961","0.0014789922","0.00184874025","0.00110924415","0.00524668025871","0.00596768283126","0.00592701089127","0.00571255884405","0.00524668025871","0.00540567056958","0.00611188334577","0.00611188334577"
"INTL.4415-2-AFG-QBTU.A","        Petroleum and other liquids (quad Btu)","0.01462409812353294","0.01666759037178232","0.01625090060634963","0.022917936760382725","0.02298072562821939","0.027084834352942865","0.02832975751","0.02867511248","0.02737463585298","0.0276986182199","0.0281181857199","0.02640851194115","0.01468391411838","0.01464402360995","0.01361406660995","0.01319449910995","0.01218545230398","0.01149772912145","0.01109338212145","0.01109339814","0.008129110709999998","0.008037031630000002","0.006836038909999987","0.009580642700000008","0.00896557613999999","0.013311272060000013","0.017167204469999992","0.018241910550000007","0.04154154754000009","0.07230694489999986","0.08549383780999997","0.1108015226199999","0.09834542611000005","0.06995016059999988","0.05528504958999995","0.0692211","0.0508466652","0.067719"
"INTL.4419-2-AFG-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.007385868","0.007536613","0.007390978","0.00784792","0.00790308","0.00804419","0.007447998","0.007876764","0.007681056","0.007824","0.007863912","0.007554288","0.005338738","0.00518643","0.005254308","0.004657984","0.00410806","0.003629786","0.0034003","0.003409","0.003523912","0.005487034","0.005987215","0.00671995","0.00600024","0.00625767","0.007792387","0.00947114","0.00790679054","0.011515596","0.0126933468","0.0134472868","0.01750106","0.020291574","0.02147429","0.022417966","0.02479872","0.025756476"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-AFG-QBTU.A","            Renewables and other (quad Btu)","0.007385868","0.007536613","0.007390978","0.00784792","0.00790308","0.00804419","0.007447998","0.007876764","0.007681056","0.007824","0.007863912","0.007554288","0.005338738","0.00518643","0.005254308","0.004657984","0.00410806","0.003629786","0.0034003","0.003409","0.003523912","0.005487034","0.005987215","0.00671995","0.00600024","0.00625767","0.007792387","0.00947114","0.00790679054","0.011515596","0.0126933468","0.0134472868","0.01750106","0.020291574","0.02147429","0.022417966","0.02479872","0.025756476"
"","Albania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-ALB-QBTU.A","    Consumption (quad Btu)","0.16298181221773927","0.16204448482966854","0.16284610268158975","0.16933579385239006","0.1704057218202433","0.17005625500667076","0.16607537777033485","0.1666405283961216","0.1685908728103857","0.16034057953517927","0.11484532651489701","0.09632368949498195","0.08419123835829688","0.07383345482247178","0.07017822073745411","0.07754968357728133","0.08534262686100279","0.07794667369496719","0.08384251513623263","0.07545623437158866","0.0980373559405912","0.09292334270457393","0.1006494838387759","0.11352238408455871","0.12015019633524132","0.11947154054209015","0.11248945390078424","0.09682509365857128","0.10574486401881655","0.115070873781209","0.1283273438428466","0.10587520356120246","0.10443113231812311","0.12773297585441915","0.1163264052407006","0.11657640648544255","0.1243605800457356","0.11190522328428049"
"INTL.4411-2-ALB-QBTU.A","        Coal (quad Btu)","0.024317314523581157","0.025770486274170428","0.029070074678547934","0.03146270929689194","0.03399786552216729","0.03624797855457778","0.03566855295477164","0.03728748741744574","0.03748799283170988","0.037114723556503436","0.0323729108406639","0.018421887913981944","0.005235004867496884","0.00346567005147178","0.002812873657954107","0.002119844522281322","0.0016644755738027901","0.0012322476809671853","0.0007539568362326312","0.000903445437828665","0.001097810109219184","0.0012482907293259941","0.0009488268187999082","0.0009487671567268229","0.0009029321443912289","0.0008190919058261814","0.0016219843773081727","0.0023592009372752805","0.002858482393398624","0.003923002211637058","0.0035249441657845544","0.0033113416915863596","0.0029688882665851292","0.002642520161491151","0.003339683613892591","0.002822255337070553","0.002199419837735592","0.002175237164280488"
"INTL.4413-2-ALB-QBTU.A","        Natural gas (quad Btu)","0.01047","0.011517","0.01047","0.011517","0.011517","0.01047","0.014658","0.016752","0.026175","0.026175","0.00942515337423312","0.00522","0.003760488","0.001105596","0.00110664","0.00110664","0.0011060658","0.0007373772","0.0011060658","0.0007373772","0.0011060658","0.0011060658","0.0011060658","0.0011060658","0.0011060658","0.0011060658","0.0011060658","0.0003644508","0.00106474725","0.00106474725","0.0003503248","0.0003503248","0.00059555216","0.00066561712","0.00112103936","0.0012261368","0.001576448208","0.00175160912"
"INTL.4415-2-ALB-QBTU.A","        Petroleum and other liquids (quad Btu)","0.09929727737859491","0.0947204962399349","0.09256775768747862","0.0947204962399349","0.09282136798251281","0.09041501913652979","0.0824498865","0.072966858","0.068141514","0.058063178","0.0430141623","0.038544189581","0.0437916634908","0.035639667771","0.0277422550795","0.031145343055","0.0245687854872","0.025573470814","0.0310095605","0.01910170973376","0.045761196031372006","0.048300987175247945","0.05591456621997598","0.05653253412783189","0.06325198639085008","0.06309584983626397","0.05856770272347607","0.057138345921296","0.056475640375417926","0.05444561631957195","0.05266362087706206","0.052162300269616095","0.04602069949153798","0.05495550257292798","0.056805568266808014","0.053080053348372","0.05483","0.058414"
"INTL.4419-2-ALB-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.0288972203155632","0.0300365023155632","0.0307382703155632","0.0316355883155632","0.0320694883155632","0.0329232573155632","0.0332989383155632","0.03963418297867584","0.036786365978675836","0.03898767797867584","0.0300331","0.034137612","0.031404082","0.033622521","0.038516452","0.043177856","0.0580033","0.050403578","0.050972932","0.054713702","0.050072284","0.042267999","0.042680025","0.054935017","0.054889212","0.054450533","0.051193701","0.036963096","0.045345994","0.055637508","0.071788454","0.0500512368","0.0548459924","0.069469336","0.055060114","0.059447961","0.065754712","0.049564377"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-ALB-QBTU.A","            Renewables and other (quad Btu)","0.0288972203155632","0.0300365023155632","0.0307382703155632","0.0316355883155632","0.0320694883155632","0.0329232573155632","0.0332989383155632","0.03963418297867584","0.036786365978675836","0.03898767797867584","0.0300331","0.034137612","0.031404082","0.033622521","0.038516452","0.043177856","0.0580033","0.050403578","0.050972932","0.054713702","0.050072284","0.042267999","0.042680025","0.054935017","0.054889212","0.054450533","0.051193701","0.036963096","0.045345994","0.055637508","0.071788454","0.0500512368","0.0548459924","0.069469336","0.055060114","0.059447961","0.065754712","0.049564377"
"","Algeria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-DZA-QBTU.A","    Consumption (quad Btu)","0.7806820208354889","0.6633496949884667","0.9521180045933069","1.070463248011502","1.1306870265512652","1.0463174647932612","1.0662527616750446","1.138277026623178","1.2130755471350017","1.1752430135968042","1.2176276084988096","1.3539674124555359","1.301751825776887","1.1971025532294706","1.2330524919468533","1.2892444554015094","1.26361531178704","1.203684679586369","1.2507752484266992","1.2460924810899254","1.2741383291844635","1.275575330626666","1.3074498584728904","1.323117502439916","1.2954060636365459","1.4904620274918554","1.5596844883174064","1.5497427257157785","1.6774165345819079","1.7841245093548166","1.7777603837326927","1.9389803213176264","2.1000396849029905","2.03942580307149","2.3017809122678243","2.352751296328962","2.3371413765018283","2.3926161900773324"
"INTL.4411-2-DZA-QBTU.A","        Coal (quad Btu)","0.0025342525805755983","0.007613437174879383","0.020405691475655702","0.033115232964539575","0.03413603671942426","0.03414134989287403","0.034562010675044656","0.03503769112317809","0.035556089497688674","0.03604244928209232","0.03352495045936422","0.031007451636636114","0.028728002503974615","0.022522315502545347","0.022947858250037197","0.0136634942642521","0.014282053765296171","0.01540758594724013","0.0173790988251663","0.017390794675988776","0.016192248413756504","0.015030295040406845","0.008667332948537913","0.01015970674173206","0.010484977084256651","0.01035387562726665","0.006853398098714208","0.007008415324465239","0.00716833497373671","0.004567039774816402","0.000046536395298602245","0.00005494269595830763","0.0004333413498346697","0.0012593681112832969","0.0008353143705328356","0.0005768108516231023","0.0005752157131341238","0.0009241036669420749"
"INTL.4413-2-DZA-QBTU.A","        Natural gas (quad Btu)","0.5428","0.40828","0.65254","0.77408","0.8024","0.68912","0.71036","0.77408","0.84016","0.7788","0.80358","0.9145","0.8614","0.77300974","0.8146838","0.8755246","0.8588841079","0.8023681008","0.82983010425","0.84813810655","0.8182881028","0.8135121022","0.81231810205","0.8166961026","0.7673440964","0.953807119825","1.018880128","0.99225735021","1.03793786775","1.07848026468","1.0808805546","1.2331489464","1.34431237332","1.23569925444","1.46661464565","1.48596698313","1.4914801022058","1.5479989487856"
"INTL.4415-2-DZA-QBTU.A","        Petroleum and other liquids (quad Btu)","0.23274083625491324","0.2436142678135874","0.2743058291176511","0.2608782710469624","0.2885216978318409","0.3165067259003871","0.318808593","0.3242142065","0.3353913468","0.357827385","0.379428085","0.407682005","0.41277114","0.40205261","0.397562745","0.3990229275","0.3886047456","0.384324268","0.400556475","0.378129342","0.43818810006799397","0.44413404949043617","0.48359572498640585","0.4918234071532441","0.5134050221353977","0.5180272030310763","0.528632034194927","0.54412093554","0.6254781938606531","0.6918022624736029","0.6857830477296001","0.688148656","0.7359474201479452","0.7902320239999999","0.8240798439999999","0.859255","0.838878","0.836285"
"INTL.4419-2-DZA-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.002606932","0.00384199","0.004866484","0.002389744","0.005629292","0.006549389","0.002522158","0.004945129","0.001968110837312984","0.002573179314711952","0.0010945730394454","0.0007779558188997421","-0.0011473167270875616","-0.0004821122730748652","-0.002141911303183817","0.001033433637257354","0.0018444045217437853","0.0015847248391288934","0.0030095703515327825","0.0024342378639366715","0.0014698779027129923","0.0028988838958228947","0.0028686984879466473","0.004438285944939947","0.004171968016891533","0.008273829008512475","0.005318928023765095","0.006356024641313399","0.006832137997518059","0.009274942426397268","0.011050245007794076","0.017627776221668136","0.019346550085210697","0.012235156520206385","0.010251108247291507","0.00695250234733865","0.006208058582894319","0.007408137624790291"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-DZA-QBTU.A","            Renewables and other (quad Btu)","0.002606932","0.00384199","0.004866484","0.002389744","0.005629292","0.006549389","0.002522158","0.004945129","0.001968110837312984","0.002573179314711952","0.0010945730394454","0.0007779558188997421","-0.0011473167270875616","-0.0004821122730748652","-0.002141911303183817","0.001033433637257354","0.0018444045217437853","0.0015847248391288934","0.0030095703515327825","0.0024342378639366715","0.0014698779027129923","0.0028988838958228947","0.0028686984879466473","0.004438285944939947","0.004171968016891533","0.008273829008512475","0.005318928023765095","0.006356024641313399","0.006832137997518059","0.009274942426397268","0.011050245007794076","0.017627776221668136","0.019346550085210697","0.012235156520206385","0.010251108247291507","0.00695250234733865","0.006208058582894319","0.007408137624790291"
"","American Samoa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-ASM-QBTU.A","    Consumption (quad Btu)","0.0058931124","0.00692647725","0.0096550895","0.00608690425","0.0069454539","0.00650669075","0.006716584","0.0069730088735","0.0067788142464","0.007806191271","0.008210538271","0.008210538271","0.0084455186982","0.008216195771","0.008003583271","0.007790970771","0.0078116066982","0.008003583271","0.008003583271","0.0080035935","0.007837103119999992","0.00783710312000001","0.007967311610000008","0.007967311610000008","0.007967311610000001","0.008463481349999993","0.0086069555","0.0086069555","0.0086305362","0.0086069555","0.0086069555","0.004911508895857226","0.004924965633037225","0.004911508895857226","0.004911508895857226","0.0049088106","0.0049088686947372","0.004911509214950001"
"INTL.4411-2-ASM-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-2-ASM-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-2-ASM-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0058931124","0.00692647725","0.0096550895","0.00608690425","0.0069454539","0.00650669075","0.006716584","0.0069730088735","0.0067788142464","0.007806191271","0.008210538271","0.008210538271","0.0084455186982","0.008216195771","0.008003583271","0.007790970771","0.0078116066982","0.008003583271","0.008003583271","0.0080035935","0.007837103119999992","0.00783710312000001","0.007967311610000008","0.007967311610000008","0.007967311610000001","0.008463481349999993","0.0086069555","0.0086069555","0.0086305362","0.0086069555","0.0086069555","0.004911508895857226","0.004924965633037225","0.004911508895857226","0.004911508895857226","0.0049088106","0.0049088686947372","0.004911509214950001"
"INTL.4419-2-ASM-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-ASM-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Angola","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-AGO-QBTU.A","    Consumption (quad Btu)","0.058366146222587775","0.05786368664274464","0.06200789647258719","0.06629699630242974","0.059894700907251144","0.07376669580030859","0.072853256","0.0751354785","0.0774952488","0.0749834485","0.0796086341707318","0.083441112","0.08466824245","0.0831231608","0.0811018555","0.0869945193","0.0836117204","0.09391645935","0.0845276794","0.0943487828","0.1107173657809459","0.12022322564226803","0.12811341259766792","0.14217062870431416","0.15722099348672391","0.1338573038047019","0.16877540479424796","0.19399633769398011","0.22737446558912797","0.25872445499614005","0.2838176477364","0.297535913056","0.31073998491839994","0.34776127766959997","0.3834528140742","0.4019331742322","0.392504518992","0.362804625901"
"INTL.4411-2-AGO-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-2-AGO-QBTU.A","        Natural gas (quad Btu)","0.0096324","0.0092136","0.01047","0.012564","0.012564","0.013611","0.014658","0.016752","0.018846","0.015705","0.0198920731707318","0.02094","0.02107563885","0.0207058908","0.01922292","0.0207058908","0.0207058908","0.02107563885","0.0214453869","0.0207058908","0.02107563885","0.01959664665","0.0229243791","0.02403362325","0.02773110375","0.02403362325","0.0251428674","0.03068908815","0.0251428674","0.02551261545","0.02713950687","0.02780505336","0.0281008518","0.01508572044","0.008541179955","0.028581524265","0.029690758992","0.030060503901"
"INTL.4415-2-AGO-QBTU.A","        Petroleum and other liquids (quad Btu)","0.04322810622258778","0.04310999664274464","0.04526549647258719","0.04742099630242974","0.04106670090725115","0.05388749580030859","0.051300896","0.0515069385","0.0518354088","0.0523203045","0.052247925","0.055039372","0.0549880596","0.053335041","0.0527389595","0.0571006365","0.0534343896","0.0639963625","0.0523856395","0.064592882","0.0804302239309459","0.09022124799226804","0.09367319749766793","0.10569338045431415","0.11213216173672391","0.0878558775547019","0.11746621539424797","0.1388740015439801","0.17165463618912796","0.20331695954614004","0.2208150848664","0.231080611696","0.24697316511839995","0.2875084632296","0.3269431941192","0.3258527069672","0.308068","0.260938"
"INTL.4419-2-AGO-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.00550564","0.00554009","0.0062724","0.006312","0.006264","0.0062682","0.00689436","0.00687654","0.00681384","0.006958144","0.007468636","0.00746174","0.008604544","0.009082229","0.009139976","0.009187992","0.00947144","0.008844458","0.010696653","0.00905001","0.009211503","0.010405331","0.011515836","0.012443625","0.017357728","0.021967803","0.026166322","0.024433248","0.030576962","0.02989488","0.035863056","0.038650248","0.035665968","0.045167094","0.04796844","0.047498943","0.05474576","0.071806122"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-AGO-QBTU.A","            Renewables and other (quad Btu)","0.00550564","0.00554009","0.0062724","0.006312","0.006264","0.0062682","0.00689436","0.00687654","0.00681384","0.006958144","0.007468636","0.00746174","0.008604544","0.009082229","0.009139976","0.009187992","0.00947144","0.008844458","0.010696653","0.00905001","0.009211503","0.010405331","0.011515836","0.012443625","0.017357728","0.021967803","0.026166322","0.024433248","0.030576962","0.02989488","0.035863056","0.038650248","0.035665968","0.045167094","0.04796844","0.047498943","0.05474576","0.071806122"
"","Antarctica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-ATA-QBTU.A","    Consumption (quad Btu)","0.00213195","0.002126125","0.002126125","0.002126125","0.002771535","0.002976575","0.0027639625","0.0027639625","0.00298473","0.0027639625","0.002976575","0.002976575","0.00298473","0.002976575","0.002976575","0.0031891875","0.003197925","0.0031891875","0.0031891875","0.0031891875","0.003172178500000001","0.003259087500000006","0.003259087500000006","0.003259087500000006","0.003302542000000008","0.0033225399999999984","0.0033223799999999985","0.003365764499999991","0.00016811705078009434","0.00022995901854650001","0.0002299430185465","0.0002297830185465","0.0002009569345206","0.00020046001854650002","0.00020042901854650002","0.0001987294447","0.0001984776","0.00019091294413"
"INTL.4411-2-ATA-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-2-ATA-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-2-ATA-QBTU.A","        Petroleum and other liquids (quad Btu)","0.00213195","0.002126125","0.002126125","0.002126125","0.002771535","0.002976575","0.0027639625","0.0027639625","0.00298473","0.0027639625","0.002976575","0.002976575","0.00298473","0.002976575","0.002976575","0.0031891875","0.003197925","0.0031891875","0.0031891875","0.0031891875","0.003172178500000001","0.003259087500000006","0.003259087500000006","0.003259087500000006","0.003302542000000008","0.0033025419999999986","0.0033025419999999986","0.003345996499999991","0.00014840905078009436","0.0001909190185465","0.0001909190185465","0.0001909190185465","0.0001914409345206","0.0001909190185465","0.0001909190185465","0.0001894104447","0.0001892456","0.00019091294413"
"INTL.4419-2-ATA-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000019998","0.000019838","0.000019768","0.000019708","0.00003904","0.000039024","0.000038864","0.000009516","0.000009541","0.00000951","0.000009319","0.000009232","0"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-ATA-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000019998","0.000019838","0.000019768","0.000019708","0.00003904","0.000039024","0.000038864","0.000009516","0.000009541","0.00000951","0.000009319","0.000009232","0"
"","Antigua and Barbuda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-ATG-QBTU.A","    Consumption (quad Btu)","0.005804855437462404","0.00516874569536389","0.00702949414112474","0.00413499655479432","0.00456095784348873","0.004548496210036575","0.004624394072","0.0057559173955","0.0057713111868","0.0057559173955","0.0059685298955","0.0059476518955","0.0059635709868","0.0059476518955","0.0063672193955","0.0067884293955","0.0068066519868","0.0069953843955","0.0069953843955","0.0069954036","0.007289302129999994","0.007289302130000003","0.007814667939999994","0.008213774980000001","0.008519161109999993","0.008649450129999998","0.008914563839999997","0.009342398069999997","0.009556925079999988","0.010013005165999993","0.00968157735999999","0.009654357286000004","0.009921411979999998","0.00992237857999999","0.010145155389999988","0.010381025","0.0105447244","0.010330278"
"INTL.4411-2-ATG-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-2-ATG-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
