Date, Albedo_anomaly
1998.9824120603016, 0.2727272727272727
2000, 0.2885375494071143
2000.9798994974874, 0.43083003952569143
2001.997487437186, 0.2806324110671936
2003.0150753768844, 0.22529644268774685
2005.0125628140704, 0.23320158102766775
2007.0100502512564, 0.24110671936758865
2008.0276381909548, 0.043478260869564966
2009.0075376884422, -0.20948616600790526
2010.0251256281408, -0.0039525691699606735
2011.0050251256282, 0.3754940711462449
2012.0226130653266, 0.043478260869564966
2013.0025125628142, -0.07509881422924924
2014.0201005025126, -0.027667984189723605
2015.037688442211, -0.1699604743083003
2016.0175879396986, -0.24901185770750978
2017.035175879397, -0.20948616600790526
