Date, Albedo_anomaly_upper
1999.0201005025126, 0.8181818181818179
1999.4346733668342, 0.8814229249011855
1999.8492462311558, 0.944664031620553
2000.2638190954774, 1.0158102766798416
2000.71608040201, 1.094861660079051
2000.9798994974874, 1.1501976284584976
2001.4698492462312, 1.1422924901185767
2001.959798994975, 1.1343873517786558
2002.2989949748744, 1.0711462450592881
2002.675879396985, 1.0079051383399205
2003.0150753768844, 0.944664031620553
2003.5050251256282, 0.9367588932806321
2003.9572864321608, 0.9288537549407112
2004.3718592964824, 0.9209486166007902
2004.8994974874372, 0.9130434782608692
2005.3517587939698, 0.9051383399209484
2005.8793969849246, 0.8972332015810274
2006.6708542713568, 0.8814229249011855
2007.0477386934674, 0.8814229249011855
2007.537688442211, 0.9367588932806321
2007.9899497487438, 0.9841897233201577
2008.4045226130654, 0.9762845849802367
2008.781407035176, 0.9683794466403159
2009.0452261306534, 0.9683794466403159
2009.3844221105528, 0.9999999999999997
2009.6859296482412, 1.0316205533596836
2009.9874371859296, 1.0632411067193672
2010.213567839196, 1.0158102766798416
2010.4396984924624, 0.9525691699604739
2010.7035175879398, 0.8735177865612646
2010.891959798995, 0.8260869565217388
2011.0804020100502, 0.7786561264822132
2011.4195979899498, 0.7312252964426875
2011.7964824120604, 0.6837944664031617
2012.0226130653266, 0.652173913043478
2012.5125628140704, 0.7075098814229246
2013.0402010050252, 0.7707509881422923
2013.3040201005026, 0.8418972332015808
2013.56783919598, 0.8972332015810274
2013.7562814070352, 0.9525691699604739
2013.9824120603016, 0.9999999999999997
2014.1331658291458, 0.9367588932806321
2014.28391959799, 0.8418972332015808
2014.4346733668342, 0.7549407114624502
2014.5477386934674, 0.660079051383399
2014.6984924623116, 0.5652173913043474
2014.8115577889448, 0.4703557312252964
2015.037688442211, 0.35177865612648196
2015.3015075376884, 0.4703557312252964
2015.5276381909548, 0.5810276679841895
2015.7537688442212, 0.6758893280632408
2016.0175879396986, 0.7865612648221341
2016.2060301507538, 0.6679841897233201
2016.356783919598, 0.5573122529644265
2016.5829145728644, 0.44664031620553346
2016.7336683417086, 0.3438735177865613
2016.959798994975, 0.22529644268774685
2017.035175879397, 0.193675889328063
