Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1979","1979","1000 ha","1054190.02","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1980","1980","1000 ha","1058072.02","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1981","1981","1000 ha","1051487.02","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1982","1982","1000 ha","1053565.26","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1983","1983","1000 ha","1055664.76","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1984","1984","1000 ha","1060480.28","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1985","1985","1000 ha","1067042.02","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1986","1986","1000 ha","1076466.02","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1987","1987","1000 ha","1079343.02","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1988","1988","1000 ha","1084600.02","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1989","1989","1000 ha","1088811.02","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1990","1990","1000 ha","1075189.39","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1991","1991","1000 ha","1067166.709","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1992","1992","1000 ha","1072834.828","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1993","1993","1000 ha","1061175.392","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1994","1994","1000 ha","1066853.466","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1995","1995","1000 ha","1074628.205","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1996","1996","1000 ha","1076004.444","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1997","1997","1000 ha","1080256.503","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1998","1998","1000 ha","1082740.552","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","1999","1999","1000 ha","1087804.086","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2000","2000","1000 ha","1091282.24","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2001","2001","1000 ha","1096168.445","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2002","2002","1000 ha","1099335.89","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2003","2003","1000 ha","1107431.465","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2004","2004","1000 ha","1111020.838","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2005","2005","1000 ha","1119494.29","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2006","2006","1000 ha","1121796.392","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2007","2007","1000 ha","1125607.454","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2008","2008","1000 ha","1131644.016","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2009","2009","1000 ha","1135941.878","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2010","2010","1000 ha","1139494.68","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2011","2011","1000 ha","1102520.848","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2012","2012","1000 ha","1110920.874","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2013","2013","1000 ha","1115092.695","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2014","2014","1000 ha","1116539.31","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2015","2015","1000 ha","1117797.8771","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2016","2016","1000 ha","1119456.8275","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2017","2017","1000 ha","1120464.5096","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5100","Africa","5110","Area","6602","Agriculture","2018","2018","1000 ha","1121810.7278","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1961","1961","1000 ha","509590.4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1962","1962","1000 ha","506509.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1963","1963","1000 ha","504398.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1964","1964","1000 ha","502404.4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1965","1965","1000 ha","499702.4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1966","1966","1000 ha","499489.4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1967","1967","1000 ha","499111.4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1968","1968","1000 ha","499464.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1969","1969","1000 ha","498981.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1970","1970","1000 ha","497799.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1971","1971","1000 ha","496561.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1972","1972","1000 ha","495588.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1973","1973","1000 ha","494515.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1974","1974","1000 ha","493500.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1975","1975","1000 ha","493527.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1976","1976","1000 ha","493555.29","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1977","1977","1000 ha","493354.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1978","1978","1000 ha","490811.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1979","1979","1000 ha","490436.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1980","1980","1000 ha","490061.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1981","1981","1000 ha","489691.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1982","1982","1000 ha","492849.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1983","1983","1000 ha","492771.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1984","1984","1000 ha","492693.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1985","1985","1000 ha","492615.6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1986","1986","1000 ha","492536.792","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1987","1987","1000 ha","488212.2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1988","1988","1000 ha","488338.5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1989","1989","1000 ha","488464.8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1990","1990","1000 ha","488591.1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1991","1991","1000 ha","488721.6464","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1992","1992","1000 ha","487134.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1993","1993","1000 ha","484586","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1994","1994","1000 ha","482709.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1995","1995","1000 ha","481641.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1996","1996","1000 ha","477740","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1997","1997","1000 ha","476342.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1998","1998","1000 ha","476069.6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","1999","1999","1000 ha","475392.9","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2000","2000","1000 ha","475929.2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2001","2001","1000 ha","476495.6608","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2002","2002","1000 ha","475398.8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2003","2003","1000 ha","475212.4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2004","2004","1000 ha","475026.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2005","2005","1000 ha","474840.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2006","2006","1000 ha","473727.8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2007","2007","1000 ha","473110.9","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2008","2008","1000 ha","470579.8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2009","2009","1000 ha","468048.8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2010","2010","1000 ha","465517.8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2011","2011","1000 ha","462981.5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2012","2012","1000 ha","461097.7538","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2013","2013","1000 ha","463668.37","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2014","2014","1000 ha","464154.28","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2015","2015","1000 ha","464641.1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2016","2016","1000 ha","465121.01","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2017","2017","1000 ha","465640.7638","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5203","Northern America","5110","Area","6602","Agriculture","2018","2018","1000 ha","465815.7638","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1961","1961","1000 ha","111722","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1962","1962","1000 ha","111632","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1963","1963","1000 ha","111644","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1964","1964","1000 ha","111690","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1965","1965","1000 ha","111749","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1966","1966","1000 ha","111849","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1967","1967","1000 ha","111799","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1968","1968","1000 ha","111834","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1969","1969","1000 ha","111862","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1970","1970","1000 ha","111872","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1971","1971","1000 ha","111316","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1972","1972","1000 ha","111634","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1973","1973","1000 ha","112136","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1974","1974","1000 ha","112367","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1975","1975","1000 ha","112525","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1976","1976","1000 ha","112698","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1977","1977","1000 ha","113100","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1978","1978","1000 ha","113848","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1979","1979","1000 ha","113800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1980","1980","1000 ha","114109","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1981","1981","1000 ha","114316","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1982","1982","1000 ha","114548","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1983","1983","1000 ha","117296","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1984","1984","1000 ha","118134","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1985","1985","1000 ha","118497","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1986","1986","1000 ha","118490","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1987","1987","1000 ha","119592","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1988","1988","1000 ha","120616","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1989","1989","1000 ha","121704","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1990","1990","1000 ha","122582.72","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1991","1991","1000 ha","123666.238","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1992","1992","1000 ha","123745.12","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1993","1993","1000 ha","124172.62","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1994","1994","1000 ha","124186.12","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1995","1995","1000 ha","124441.62","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1996","1996","1000 ha","124618","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1997","1997","1000 ha","124660.62","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1998","1998","1000 ha","124664.12","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","1999","1999","1000 ha","124797","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2000","2000","1000 ha","124488.12","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2001","2001","1000 ha","124781.02","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2002","2002","1000 ha","125003.92","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2003","2003","1000 ha","125730.82","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2004","2004","1000 ha","125369.72","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2005","2005","1000 ha","125195.62","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2006","2006","1000 ha","124846.52","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2007","2007","1000 ha","125072.42","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2008","2008","1000 ha","121858.32","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2009","2009","1000 ha","121354.76","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2010","2010","1000 ha","120777.59","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2011","2011","1000 ha","121011.14","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2012","2012","1000 ha","120053.28","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2013","2013","1000 ha","119368.32","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2014","2014","1000 ha","119259.92","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2015","2015","1000 ha","121176.12","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2016","2016","1000 ha","122909.62","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2017","2017","1000 ha","124920.12","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5204","Central America","5110","Area","6602","Agriculture","2018","2018","1000 ha","124860.62","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5206","Caribbean","5110","Area","6602","Agriculture","1961","1961","1000 ha","8897.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5206","Caribbean","5110","Area","6602","Agriculture","1962","1962","1000 ha","9159.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5206","Caribbean","5110","Area","6602","Agriculture","1963","1963","1000 ha","9420.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5206","Caribbean","5110","Area","6602","Agriculture","1964","1964","1000 ha","10138.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5206","Caribbean","5110","Area","6602","Agriculture","1965","1965","1000 ha","9952.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5206","Caribbean","5110","Area","6602","Agriculture","1966","1966","1000 ha","9922.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5206","Caribbean","5110","Area","6602","Agriculture","1967","1967","1000 ha","10041.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5206","Caribbean","5110","Area","6602","Agriculture","1968","1968","1000 ha","10160.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5206","Caribbean","5110","Area","6602","Agriculture","1969","1969","1000 ha","10218.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5206","Caribbean","5110","Area","6602","Agriculture","1970","1970","1000 ha","10485.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
