Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1973,1973,1000 Head,2677180,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1974,1974,1000 Head,2732832,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1975,1975,1000 Head,2775080,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1976,1976,1000 Head,2843289,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1977,1977,1000 Head,2899304,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1978,1978,1000 Head,2840525,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1979,1979,1000 Head,2903327,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1980,1980,1000 Head,2923330,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1981,1981,1000 Head,2917545,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1982,1982,1000 Head,2971253,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1983,1983,1000 Head,3027747,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1984,1984,1000 Head,3130617,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1985,1985,1000 Head,3256304,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1986,1986,1000 Head,3324990,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1987,1987,1000 Head,3406849,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1988,1988,1000 Head,3457889,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1989,1989,1000 Head,3497714,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1990,1990,1000 Head,3604338,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1991,1991,1000 Head,3699594,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1992,1992,1000 Head,3688089,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1993,1993,1000 Head,3726720,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1994,1994,1000 Head,4065923,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1995,1995,1000 Head,4207945,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1996,1996,1000 Head,4363000,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1997,1997,1000 Head,4495168,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1998,1998,1000 Head,4621816,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",1999,1999,1000 Head,4784073,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2000,2000,1000 Head,4973197,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2001,2001,1000 Head,5104308,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2002,2002,1000 Head,5268888,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2003,2003,1000 Head,5362263,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2004,2004,1000 Head,5557018,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2005,2005,1000 Head,5722981,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2006,2006,1000 Head,5918965,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2007,2007,1000 Head,6077780,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2008,2008,1000 Head,6254368,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2009,2009,1000 Head,6348052,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2010,2010,1000 Head,6520831,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2011,2011,1000 Head,6616656,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2012,2012,1000 Head,6819159,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2013,2013,1000 Head,6974713,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2014,2014,1000 Head,7111061,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2015,2015,1000 Head,7223672,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2016,2016,1000 Head,7389729,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2017,2017,1000 Head,7483715,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1062,"Eggs, hen, in shell",2018,2018,1000 Head,7466460,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1961,1961,1000 Head,56115,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1962,1962,1000 Head,57424,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1963,1963,1000 Head,57932,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1964,1964,1000 Head,58222,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1965,1965,1000 Head,58616,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1966,1966,1000 Head,59331,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1967,1967,1000 Head,59826,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1968,1968,1000 Head,61347,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1969,1969,1000 Head,62024,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1970,1970,1000 Head,62214,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1971,1971,1000 Head,62438,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1972,1972,1000 Head,62558,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1973,1973,1000 Head,62676,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1974,1974,1000 Head,61721,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1975,1975,1000 Head,67982,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1976,1976,1000 Head,68110,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1977,1977,1000 Head,74353,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1978,1978,1000 Head,76586,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1979,1979,1000 Head,79877,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1980,1980,1000 Head,81246,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1981,1981,1000 Head,80132,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1982,1982,1000 Head,80166,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1983,1983,1000 Head,79002,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1984,1984,1000 Head,79805,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1985,1985,1000 Head,74421,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1986,1986,1000 Head,77172,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1987,1987,1000 Head,74529,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1988,1988,1000 Head,70453,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1989,1989,1000 Head,67158,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1990,1990,1000 Head,68638,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1991,1991,1000 Head,73058,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1992,1992,1000 Head,79684,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1993,1993,1000 Head,83576,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1994,1994,1000 Head,89068,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1995,1995,1000 Head,91411,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1996,1996,1000 Head,105215,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1997,1997,1000 Head,112882,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1998,1998,1000 Head,115732,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",1999,1999,1000 Head,105356,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2000,2000,1000 Head,108562,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2001,2001,1000 Head,113883,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2002,2002,1000 Head,118095,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2003,2003,1000 Head,122489,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2004,2004,1000 Head,124271,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2005,2005,1000 Head,134529,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2006,2006,1000 Head,137895,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2007,2007,1000 Head,143715,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2008,2008,1000 Head,152449,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2009,2009,1000 Head,162562,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2010,2010,1000 Head,169422,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2011,2011,1000 Head,170034,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2012,2012,1000 Head,180866,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2013,2013,1000 Head,193990,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2014,2014,1000 Head,212914,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2015,2015,1000 Head,216574,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2016,2016,1000 Head,211089,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2017,2017,1000 Head,228562,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5313,Laying,1091,"Eggs, other bird, in shell",2018,2018,1000 Head,235666,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1961,1961,Head,245200,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1962,1962,Head,277300,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1963,1963,Head,272900,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1964,1964,Head,290100,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1965,1965,Head,326100,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1966,1966,Head,344500,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1967,1967,Head,351900,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1968,1968,Head,361700,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1969,1969,Head,359600,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1970,1970,Head,369100,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1971,1971,Head,403000,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1972,1972,Head,406000,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1973,1973,Head,380700,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1974,1974,Head,380700,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1975,1975,Head,376886,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1976,1976,Head,381826,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1977,1977,Head,369168,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1978,1978,Head,373655,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1979,1979,Head,367010,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1980,1980,Head,364733,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1981,1981,Head,381709,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1982,1982,Head,404238,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1983,1983,Head,414280,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1984,1984,Head,401132,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1985,1985,Head,397910,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1986,1986,Head,423000,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1987,1987,Head,428678,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1988,1988,Head,458990,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1989,1989,Head,474432,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1990,1990,Head,472242,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1991,1991,Head,492947,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1992,1992,Head,2157864,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1993,1993,Head,2137063,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1994,1994,Head,2123371,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1995,1995,Head,2130103,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1996,1996,Head,2281887,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1997,1997,Head,2031672,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1998,1998,Head,2031924,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",1999,1999,Head,2106923,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",2000,2000,Head,2170178,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",2001,2001,Head,2193207,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",2002,2002,Head,2281668,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",2003,2003,Head,2337336,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",2004,2004,Head,2408262,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",2005,2005,Head,2420426,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",2006,2006,Head,2493460,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",2007,2007,Head,2429033,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",2008,2008,Head,2427923,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",2009,2009,Head,2568750,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QL,Livestock Primary,5000,World,5320,Producing Animals/Slaughtered,1108,"Meat, ass",2010,2010,Head,2587981,A,"Aggregate, may include official, semi-official, estimated or calculated data"
