,region,year,consumption_exajoules
125,Total S. & Cent. America,1966,4.588764306375703
126,,1966,
127,Austria,1966,0.5294789602165795
128,Belgium,1966,1.42904811991984
129,Bulgaria,1966,0.44143874400000005
130,Croatia,1966,
131,Cyprus,1966,0.019219077
132,Czech Republic,1966,1.677830718
133,Denmark,1966,0.6803370864000001
134,Estonia,1966,
135,Finland,1966,0.362409127332
136,France,1966,4.254240997270983
137,Germany,1966,10.527845408205609
138,Greece,1966,0.293524108
139,Hungary,1966,0.673801754
140,Iceland,1966,0.021985689336000005
141,Ireland,1966,0.26386553100000004
142,Italy,1966,3.0898810589999997
143,Latvia,1966,
144,Lithuania,1966,
145,Luxembourg,1966,0.14337822520000001
146,Netherlands,1966,1.5961587620000002
147,North Macedonia,1966,
148,Norway,1966,0.27452949508
149,Poland,1966,2.838266704
150,Portugal,1966,0.137941392
151,Romania,1966,1.0591538106405003
152,Slovakia,1966,0.3754251360488614
153,Slovenia,1966,
154,Spain,1966,1.084323756
155,Sweden,1966,1.0238295335973076
156,Switzerland,1966,0.41303504599999996
157,Turkey,1966,0.35140691300000004
158,Ukraine,1966,
159,United Kingdom,1966,8.124195479
160,Other Europe,1966,0.5918149956529037
161,Total Europe,1966,42.27836562790057
162,,1966,
163,Azerbaijan,1966,
164,Belarus,1966,
165,Kazakhstan,1966,
166,Russian Federation,1966,
167,Turkmenistan,1966,
168,USSR,1966,25.483826840079146
169,Uzbekistan,1966,
170,Other CIS,1966,
171,Total CIS,1966,25.483826840079146
172,,1966,
173,Iran,1966,0.37022806267783487
174,Iraq,1966,0.08085884758583495
175,Israel,1966,0.17517052668173075
176,Kuwait,1966,0.30580513496700956
177,Oman,1966,0.019873001
178,Qatar,1966,0.005114512000000001
179,Saudi Arabia,1966,0.85795774
180,United Arab Emirates,1966,0.003283348197505093
181,Other Middle East,1966,0.256633153145268
182,Total Middle East,1966,2.0749243262551835
183,,1966,
184,Algeria,1966,0.10361806300000002
185,Egypt,1966,0.32783621000000013
186,Morocco,1966,0.07286515927811345
187,South Africa,1966,1.282760961
188,Eastern Africa,1966,0.336319885035075
189,Middle Africa,1966,0.09644589987165689
190,Western Africa,1966,0.19560624507243032
191,Other Northern Africa,1966,0.06730782625714514
192,Other Southern Africa,1966,0.0030449846481297276
193,Total Africa,1966,2.4858052341625507
194,,1966,
195,Australia,1966,1.5245126669999998
196,Bangladesh,1966,
197,China,1966,5.770142348026549
198,China Hong Kong SAR,1966,0.10269295915960003
199,India,1966,2.0852219265646776
200,Indonesia,1966,0.276762618
201,Japan,1966,6.399256669160001
202,Malaysia,1966,0.1145801711183
203,New Zealand,1966,0.19706933
204,Pakistan,1966,0.274845105
205,Philippines,1966,0.196903271792
206,Singapore,1966,0.1970774090133709
207,South Korea,1966,0.31627710900000006
208,Sri Lanka,1966,0.020220188770268016
209,Taiwan,1966,0.243027079
210,Thailand,1966,0.12041069400000001
211,Vietnam,1966,0.18118304453486073
212,Other Asia Pacific,1966,0.6270580989758039
213,Total Asia Pacific,1966,18.647240689115428
214,,1966,
215,Total World,1966,153.68163805569128
216,,1967,
217,Canada,1967,4.13944397
218,Mexico,1967,1.0223002682883335
219,US,1967,54.8182506851385
220,Total North America,1967,59.97999492342684
221,,1967,
222,Argentina,1967,1.1870153040073381
223,Brazil,1967,0.8037631425761064
224,Chile,1967,0.24200950812831085
225,Colombia,1967,0.3246900038423947
226,Ecuador,1967,0.032152123
227,Peru,1967,0.21805680121656892
228,Trinidad & Tobago,1967,0.13729620375040047
229,Venezuela,1967,0.7163215715026292
230,Central America,1967,0.17951860096388966
231,Other Caribbean,1967,0.8144841773705629
232,Other South America,1967,0.11228693073599356
233,Total S. & Cent. America,1967,4.767594367094194
234,,1967,
235,Austria,1967,0.5329105110767545
236,Belgium,1967,1.5000638110671203
237,Bulgaria,1967,0.516101742
238,Croatia,1967,
239,Cyprus,1967,0.020834117000000003
240,Czech Republic,1967,1.6536021870000002
241,Denmark,1967,0.6841783932
242,Estonia,1967,
243,Finland,1967,0.373912165764
244,France,1967,4.626618525623379
245,Germany,1967,10.500172923753597
246,Greece,1967,0.32576087600000003
247,Hungary,1967,0.643139836
248,Iceland,1967,0.021292430184000007
249,Ireland,1967,0.287267944
250,Italy,1967,3.411591488
251,Latvia,1967,
252,Lithuania,1967,
253,Luxembourg,1967,0.14109099440000003
254,Netherlands,1967,1.6876801009999998
255,North Macedonia,1967,
256,Norway,1967,0.284657681668
257,Poland,1967,2.9207865120000003
258,Portugal,1967,0.14944943500000002
259,Romania,1967,1.17852835550418
260,Slovakia,1967,0.3807598422019304
261,Slovenia,1967,
262,Spain,1967,1.2403645440000002
263,Sweden,1967,1.0200137859111744
264,Switzerland,1967,0.43623686100000003
265,Turkey,1967,0.36341425400000005
266,Ukraine,1967,
267,United Kingdom,1967,8.091793642
268,Other Europe,1967,0.5932614355645603
269,Total Europe,1967,43.585484394918694
270,,1967,
271,Azerbaijan,1967,
272,Belarus,1967,
273,Kazakhstan,1967,
274,Russian Federation,1967,
275,Turkmenistan,1967,
276,USSR,1967,26.865680266297936
277,Uzbekistan,1967,
278,Other CIS,1967,
279,Total CIS,1967,26.865680266297936
280,,1967,
281,Iran,1967,0.40715559765652715
282,Iraq,1967,0.08161278474935156
283,Israel,1967,0.18286063313405754
284,Kuwait,1967,0.31185096098677684
285,Oman,1967,0.020735214000000002
286,Qatar,1967,0.007327358000000001
287,Saudi Arabia,1967,0.870353602
288,United Arab Emirates,1967,0.019464321433351982
289,Other Middle East,1967,0.2667592129766468
290,Total Middle East,1967,2.168119684936712
291,,1967,
292,Algeria,1967,0.09732614799999999
293,Egypt,1967,0.276370186
294,Morocco,1967,0.07868037097868445
295,South Africa,1967,1.335880694
296,Eastern Africa,1967,0.35004882005595506
297,Middle Africa,1967,0.09833262405306148
298,Western Africa,1967,0.18878324619713788
299,Other Northern Africa,1967,0.07196966974510273
300,Other Southern Africa,1967,0.0034212915335817724
301,Total Africa,1967,2.5008130505635235
302,,1967,
303,Australia,1967,1.61883744
304,Bangladesh,1967,
305,China,1967,5.1975060943274345
306,China Hong Kong SAR,1967,0.12129409419198302
307,India,1967,2.1319353340695377
308,Indonesia,1967,0.270061844
309,Japan,1967,7.56197661664
310,Malaysia,1967,0.11557456339160002
311,New Zealand,1967,0.197795658
312,Pakistan,1967,0.30248079
313,Philippines,1967,0.22144898761600001
314,Singapore,1967,0.23672166531643882
315,South Korea,1967,0.365277647
316,Sri Lanka,1967,0.020709831989733637
317,Taiwan,1967,0.268124239
318,Thailand,1967,0.13547963500000001
319,Vietnam,1967,0.2508096070528975
320,Other Asia Pacific,1967,0.6877655389010257
321,Total Asia Pacific,1967,19.70379958649665
322,,1967,
323,Total World,1967,159.57148627373462
324,,1968,
325,Canada,1968,4.464876241000001
326,Mexico,1968,1.1065765534507905
327,US,1968,58.230208660065244
328,Total North America,1968,63.80166145451604
329,,1968,
330,Argentina,1968,1.2262539151821727
331,Brazil,1968,0.947340021172478
332,Chile,1968,0.24821647722954787
333,Colombia,1968,0.3393915280432315
334,Ecuador,1968,0.038419712
335,Peru,1968,0.22029380070806878
336,Trinidad & Tobago,1968,0.14153143545491736
337,Venezuela,1968,0.7625055626150872
338,Central America,1968,0.1830717312626623
339,Other Caribbean,1968,0.8323801233666156
340,Other South America,1968,0.11552661776633766
341,Total S. & Cent. America,1968,5.054930924801119
342,,1968,
343,Austria,1968,0.577687397560378
344,Belgium,1968,1.6722806156960401
345,Bulgaria,1968,0.5870834220000001
346,Croatia,1968,
347,Cyprus,1968,0.023138106000000002
348,Czech Republic,1968,1.7299928490000003
349,Denmark,1968,0.7149771396
350,Estonia,1968,
351,Finland,1968,0.428455167112
352,France,1968,4.844696367888275
353,Germany,1968,11.21555340667779
354,Greece,1968,0.34233535899999995
355,Hungary,1968,0.667233772
356,Iceland,1968,0.022691844775999996
357,Ireland,1968,0.33682516900000004
358,Italy,1968,3.7291992940000003
359,Latvia,1968,
360,Lithuania,1968,
361,Luxembourg,1968,0.1526536348
362,Netherlands,1968,1.8875292289999999
363,North Macedonia,1968,
364,Norway,1968,0.31370774326799994
365,Poland,1968,3.143681786
366,Portugal,1968,0.155983167
367,Romania,1968,1.25409936673596
368,Slovakia,1968,0.42383609915502946
369,Slovenia,1968,
370,Spain,1968,1.298407538
371,Sweden,1968,1.1309921135533527
372,Switzerland,1968,0.477757567
373,Turkey,1968,0.41928254
374,Ukraine,1968,
375,United Kingdom,1968,8.373974165
376,Other Europe,1968,0.6524713058440964
377,Total Europe,1968,46.57652616566691
378,,1968,
379,Azerbaijan,1968,
380,Belarus,1968,
381,Kazakhstan,1968,
382,Russian Federation,1968,
383,Turkmenistan,1968,
384,USSR,1968,27.733285738188272
385,Uzbekistan,1968,
386,Other CIS,1968,
387,Total CIS,1968,27.733285738188272
388,,1968,
389,Iran,1968,0.44754039533095424
390,Iraq,1968,0.08710448067295573
391,Israel,1968,0.19160803048573916
392,Kuwait,1968,0.32849957517290507
393,Oman,1968,0.021682377
394,Qatar,1968,0.023182431000000003
395,Saudi Arabia,1968,0.8838649709999999
396,United Arab Emirates,1968,0.025000967014148216
397,Other Middle East,1968,0.28482428542337385
398,Total Middle East,1968,2.2933075131000766
399,,1968,
400,Algeria,1968,0.10324872500000001
401,Egypt,1968,0.288879582
402,Morocco,1968,0.0838642899590391
403,South Africa,1968,1.409893083
404,Eastern Africa,1968,0.36570281104749564
405,Middle Africa,1968,0.10181143850645026
406,Western Africa,1968,0.17994188215688475
407,Other Northern Africa,1968,0.08209316621724301
408,Other Southern Africa,1968,0.003910359431914343
409,Total Africa,1968,2.619345337319027
410,,1968,
411,Australia,1968,1.718222426
412,Bangladesh,1968,
413,China,1968,5.21664625217699
414,China Hong Kong SAR,1968,0.131141121814914
415,India,1968,2.259179325368624
416,Indonesia,1968,0.28328236300000004
417,Japan,1968,8.45837683176
418,Malaysia,1968,0.11715753813820001
419,New Zealand,1968,0.197954001
420,Pakistan,1968,0.34156371699999993
421,Philippines,1968,0.2519612554816
422,Singapore,1968,0.2942443369250339
423,South Korea,1968,0.42037624400000007
424,Sri Lanka,1968,0.02120525928477602
425,Taiwan,1968,0.299094819
426,Thailand,1968,0.17754165300000002
427,Vietnam,1968,0.25972822201874735
428,Other Asia Pacific,1968,0.7486013229036297
429,Total Asia Pacific,1968,21.19627668887252
430,,1968,
431,Total World,1968,169.27533382246395
432,,1969,
433,Canada,1969,4.674282650000001
434,Mexico,1969,1.2196293345652083
435,US,1969,61.1804476479802
436,Total North America,1969,67.07435963254541
437,,1969,
438,Argentina,1969,1.270472396145813
439,Brazil,1969,1.040911548724425
440,Chile,1969,0.26547225339170993
441,Colombia,1969,0.3406218275492644
442,Ecuador,1969,0.040654983000000006
443,Peru,1969,0.2190855698480403
444,Trinidad & Tobago,1969,0.14595223151528136
445,Venezuela,1969,0.7665855345122448
446,Central America,1969,0.19446651664684364
447,Other Caribbean,1969,0.8537332590375898
448,Other South America,1969,0.12471424735625511
449,Total S. & Cent. America,1969,5.262670367727467
450,,1969,
451,Austria,1969,0.6209695779915778
452,Belgium,1969,1.8361163179201199
453,Bulgaria,1969,0.650267294
454,Croatia,1969,
455,Cyprus,1969,0.027323257
456,Czech Republic,1969,1.807169555
457,Denmark,1969,0.8207335534000001
458,Estonia,1969,
459,Finland,1969,0.500616942224
460,France,1969,5.364435857297737
461,Germany,1969,12.114786909877171
462,Greece,1969,0.355122919
463,Hungary,1969,0.7145335140000001
464,Iceland,1969,0.020784438432000004
465,Ireland,1969,0.339948378
466,Italy,1969,4.076473200000001
467,Latvia,1969,
468,Lithuania,1969,
469,Luxembourg,1969,0.1644814434
470,Netherlands,1969,2.102014568
471,North Macedonia,1969,
472,Norway,1969,0.345315853736
473,Poland,1969,3.360250036
474,Portugal,1969,0.16127970500000005
475,Romania,1969,1.437322346490728
476,Slovakia,1969,0.4473405314297994
477,Slovenia,1969,
478,Spain,1969,1.430507701
479,Sweden,1969,1.2040709354215537
480,Switzerland,1969,0.5131071180000001
481,Turkey,1969,0.458179629
482,Ukraine,1969,
483,United Kingdom,1969,8.663255320000001
484,Other Europe,1969,0.6743776935099248
485,Total Europe,1969,50.21078459513061
486,,1969,
487,Azerbaijan,1969,
488,Belarus,1969,
489,Kazakhstan,1969,
490,Russian Federation,1969,
491,Turkmenistan,1969,
492,USSR,1969,28.884673738822254
493,Uzbekistan,1969,
494,Other CIS,1969,
495,Total CIS,1969,28.884673738822254
496,,1969,
497,Iran,1969,0.4910504614454544
498,Iraq,1969,0.10228492087788339
499,Israel,1969,0.19975687060200653
500,Kuwait,1969,0.33703823845467507
501,Oman,1969,0.022586160000000004
502,Qatar,1969,0.036427104
503,Saudi Arabia,1969,0.8987859690000001
504,United Arab Emirates,1969,0.02508813054044385
505,Other Middle East,1969,0.297272530957185
506,Total Middle East,1969,2.4102903858776488
507,,1969,
508,Algeria,1969,0.11689818300000002
509,Egypt,1969,0.221668772
510,Morocco,1969,0.08976843678444443
511,South Africa,1969,1.451709623
512,Eastern Africa,1969,0.3789725556627655
513,Middle Africa,1969,0.10541045176623694
514,Western Africa,1969,0.19581144312325624
515,Other Northern Africa,1969,0.09119210735456966
516,Other Southern Africa,1969,0.004183617649477868
517,Total Africa,1969,2.6556151903407508
518,,1969,
519,Australia,1969,1.785068646
520,Bangladesh,1969,
521,China,1969,6.395071173247787
522,China Hong Kong SAR,1969,0.154079783214394
523,India,1969,2.4966542913686243
524,Indonesia,1969,0.32258171300000005
525,Japan,1969,9.724475085828649
526,Malaysia,1969,0.12099699805000003
527,New Zealand,1969,0.204852271
528,Pakistan,1969,0.341531652
529,Philippines,1969,0.2701810755696
530,Singapore,1969,0.28914665923585703
531,South Korea,1969,0.5043868420000001
532,Sri Lanka,1969,0.021696495478080245
533,Taiwan,1969,0.32363228600000005
534,Thailand,1969,0.192172997
535,Vietnam,1969,0.30705626633370076
536,Other Asia Pacific,1969,0.8004892007368225
537,Total Asia Pacific,1969,24.25407343606352
538,,1969,
539,Total World,1969,180.75246734650764
540,,1970,
541,Canada,1970,5.0328411110000015
542,Mexico,1970,1.294784070904737
543,US,1970,63.28870447384041
544,Total North America,1970,69.61632965574515
545,,1970,
546,Argentina,1970,1.1967368415905475
547,Brazil,1970,1.178546520798202
548,Chile,1970,0.27959634811407724
549,Colombia,1970,0.3704069983349217
550,Ecuador,1970,0.048871601
551,Peru,1970,0.2289248603637122
552,Trinidad & Tobago,1970,0.160850094557028
553,Venezuela,1970,0.7644236516334676
554,Central America,1970,0.20105341906429952
555,Other Caribbean,1970,0.9820021317715355
556,Other South America,1970,0.12744419655428196
557,Total S. & Cent. America,1970,5.538856663782073
558,,1970,
559,Austria,1970,0.6883049346384856
560,Belgium,1970,1.9393268088388003
561,Bulgaria,1970,0.730782083
562,Croatia,1970,
563,Cyprus,1970,0.028817385
564,Czech Republic,1970,1.8785309540000001
565,Denmark,1970,0.8745064410000001
566,Estonia,1970,
567,Finland,1970,0.5527635860000001
568,France,1970,5.814112446735094
569,Germany,1970,12.736101513660612
570,Greece,1970,0.390844996
571,Hungary,1970,0.7699660880000001
572,Iceland,1970,0.021209924951999998
573,Ireland,1970,0.26435116300000006
574,Italy,1970,4.540317401
575,Latvia,1970,
576,Lithuania,1970,
577,Luxembourg,1970,0.170734674
578,Netherlands,1970,2.3715127679999997
579,North Macedonia,1970,
580,Norway,1970,0.38507050143200006
581,Poland,1970,3.53698559
582,Portugal,1970,0.21285472626199997
583,Romania,1970,1.5257199217681956
584,Slovakia,1970,0.48930549189262557
585,Slovenia,1970,
586,Spain,1970,1.597931874
587,Sweden,1970,1.3077800373039867
588,Switzerland,1970,0.568049335
589,Turkey,1970,0.49386594300000003
590,Ukraine,1970,
591,United Kingdom,1970,8.869754446
592,Other Europe,1970,0.7594977887792124
593,Total Europe,1970,53.51899882326302
594,,1970,
595,Azerbaijan,1970,
596,Belarus,1970,
597,Kazakhstan,1970,
598,Russian Federation,1970,
599,Turkmenistan,1970,
600,USSR,1970,30.34685749981098
601,Uzbekistan,1970,
602,Other CIS,1970,
603,Total CIS,1970,30.34685749981098
604,,1970,
605,Iran,1970,0.5804364499922554
606,Iraq,1970,0.12975089597520803
607,Israel,1970,0.20761358511971031
608,Kuwait,1970,0.2747171547622082
609,Oman,1970,0.023621453
610,Qatar,1970,0.041492474000000015
611,Saudi Arabia,1970,0.9462796289104047
612,United Arab Emirates,1970,0.03458012840433942
613,Other Middle East,1970,0.3014569636676924
614,Total Middle East,1970,2.5399487338318187
615,,1970,
616,Algeria,1970,0.12615784500000002
617,Egypt,1970,0.279238882
618,Morocco,1970,0.0949205006671981
619,South Africa,1970,1.5170542679999999
620,Eastern Africa,1970,0.4041972955511818
621,Middle Africa,1970,0.10763138376598455
622,Western Africa,1970,0.21823977593358085
623,Other Northern Africa,1970,0.10861841919348814
624,Other Southern Africa,1970,0.004803504358229924
625,Total Africa,1970,2.8608618744696637
626,,1970,
627,Australia,1970,1.9410978266320003
628,Bangladesh,1970,
629,China,1970,8.246235277362832
630,China Hong Kong SAR,1970,0.16553403224495403
631,India,1970,2.412103644671921
632,Indonesia,1970,0.34048917600000006
633,Japan,1970,10.92504450253914
634,Malaysia,1970,0.13377361653201397
635,New Zealand,1970,0.233028701
636,Pakistan,1970,0.339528628
637,Philippines,1970,0.30709684356960004
638,Singapore,1970,0.31393934196249135
639,South Korea,1970,0.58988249
640,Sri Lanka,1970,0.04338640876
641,Taiwan,1970,0.35714297234515
642,Thailand,1970,0.223161876
643,Vietnam,1970,0.3199294021907408
644,Other Asia Pacific,1970,0.8599624163976206
645,Total Asia Pacific,1970,27.751337156208464
646,,1970,
647,Total World,1970,192.17319040711118
648,,1971,
649,Canada,1971,5.164712434000001
650,Mexico,1971,1.3742636106514332
651,US,1971,64.30245902417379
652,Total North America,1971,70.84143506882523
653,,1971,
654,Argentina,1971,1.2724395373031572
655,Brazil,1971,1.2902571355324117
656,Chile,1971,0.30005410200000004
657,Colombia,1971,0.359311823476
658,Ecuador,1971,0.053749009
659,Peru,1971,0.23101997100000002
660,Trinidad & Tobago,1971,0.162174353
661,Venezuela,1971,0.7641853638236702
662,Central America,1971,0.21062941021746656
663,Other Caribbean,1971,1.0016703090054653
664,Other South America,1971,0.1372950215134228
665,Total S. & Cent. America,1971,5.7827860358715935
666,,1971,
667,Austria,1971,0.7320502221591274
668,Belgium,1971,1.9041773155438804
669,Bulgaria,1971,0.761689197
670,Croatia,1971,
671,Cyprus,1971,0.034374652000000006
672,Czech Republic,1971,1.980464758
673,Denmark,1971,0.826431074
674,Estonia,1971,
675,Finland,1971,0.5579940420000001
676,France,1971,6.11787329454481
677,Germany,1971,12.898571497829122
678,Greece,1971,0.470846772
679,Hungary,1971,0.7949273050000001
680,Iceland,1971,0.023078518279999998
681,Ireland,1971,0.278488603
682,Italy,1971,4.819176688
683,Latvia,1971,
684,Lithuania,1971,
685,Luxembourg,1971,0.1645215886
686,Netherlands,1971,2.5006412110000005
687,North Macedonia,1971,
688,Norway,1971,0.379255797248
689,Poland,1971,3.6510537640000007
690,Portugal,1971,0.23741988400999997
691,Romania,1971,1.6029857983999998
692,Slovakia,1971,0.531200106
693,Slovenia,1971,
694,Spain,1971,1.7308658160000001
695,Sweden,1971,1.226723209125407
696,Switzerland,1971,0.5941244419999999
697,Turkey,1971,0.5549331719999999
698,Ukraine,1971,
699,United Kingdom,1971,8.696548119000003
700,Other Europe,1971,0.902694378005722
701,Total Europe,1971,54.97311122474608
702,,1971,
703,Azerbaijan,1971,
704,Belarus,1971,
705,Kazakhstan,1971,
706,Russian Federation,1971,
707,Turkmenistan,1971,
708,USSR,1971,31.87509638938753
709,Uzbekistan,1971,
710,Other CIS,1971,
711,Total CIS,1971,31.87509638938753
712,,1971,
713,Iran,1971,0.6357266508889654
714,Iraq,1971,0.14213622731932632
715,Israel,1971,0.2160302730149555
716,Kuwait,1971,0.274618491
717,Oman,1971,0.05569741
718,Qatar,1971,0.04133249000000001
719,Saudi Arabia,1971,0.9477788342851319
720,United Arab Emirates,1971,0.052696910000000007
721,Other Middle East,1971,0.32396800352684996
722,Total Middle East,1971,2.689985290035229
723,,1971,
724,Algeria,1971,0.139525345
725,Egypt,1971,0.284639733084
726,Morocco,1971,0.10002724018351995
727,South Africa,1971,1.633302833664155
728,Eastern Africa,1971,0.46468825577834216
729,Middle Africa,1971,0.12760318254676192
730,Western Africa,1971,0.29321647329535666
731,Other Northern Africa,1971,0.099869211432784
732,Other Southern Africa,1971,0.005176673169443971
733,Total Africa,1971,3.1480489481543636
734,,1971,
735,Australia,1971,2.0301864786996
736,Bangladesh,1971,0.029287050000000002
737,China,1971,9.770936508044251
738,China Hong Kong SAR,1971,0.17481476699999998
739,India,1971,2.49447918210924
740,Indonesia,1971,0.352169192
741,Japan,1971,11.560707135521838
742,Malaysia,1971,0.1501520543138961
743,New Zealand,1971,0.232828342
744,Pakistan,1971,0.319494795
745,Philippines,1971,0.3562521699608
746,Singapore,1971,0.27251234996000007
747,South Korea,1971,0.6382333130000001
748,Sri Lanka,1971,0.03951173343
749,Taiwan,1971,0.45389189712020006
750,Thailand,1971,0.24645996600000006
751,Vietnam,1971,0.2844330287348829
752,Other Asia Pacific,1971,0.949889746338162
753,Total Asia Pacific,1971,30.356239709232867
754,,1971,
755,Total World,1971,199.66670266625286
756,,1972,
757,Canada,1972,5.460141542
758,Mexico,1972,1.525155957166109
759,US,1972,67.52106019112351
760,Total North America,1972,74.50635769028962
761,,1972,
762,Argentina,1972,1.295758697635788
763,Brazil,1972,1.4751634866984435
764,Chile,1972,0.30226750799999996
765,Colombia,1972,0.404604253516
766,Ecuador,1972,0.056316101
767,Peru,1972,0.20069510200000004
768,Trinidad & Tobago,1972,0.223676671
769,Venezuela,1972,0.8043864919555516
770,Central America,1972,0.22971533083214657
771,Other Caribbean,1972,1.0726928169073235
772,Other South America,1972,0.16000442609828266
773,Total S. & Cent. America,1972,6.225280885643537
774,,1972,
775,Austria,1972,0.7585434558912473
776,Belgium,1972,2.0238098989051596
777,Bulgaria,1972,0.785244154
778,Croatia,1972,
779,Cyprus,1972,0.038653286
780,Czech Republic,1972,1.991188014
781,Denmark,1972,0.8721767037999999
782,Estonia,1972,
783,Finland,1972,0.5976637370000001
784,France,1972,6.52844696667071
785,Germany,1972,13.323247478714217
786,Greece,1972,0.5313622250000001
787,Hungary,1972,0.820629805
788,Iceland,1972,0.02471353147999999
789,Ireland,1972,0.291951988
790,Italy,1972,5.055807118000001
791,Latvia,1972,
792,Lithuania,1972,
793,Luxembourg,1972,0.16957725880000002
794,Netherlands,1972,2.9059673160000004
795,North Macedonia,1972,
796,Norway,1972,0.3985273283
797,Poland,1972,3.851581884
798,Portugal,1972,0.25456739053099997
799,Romania,1972,1.6616256229
800,Slovakia,1972,0.558669779
801,Slovenia,1972,
802,Spain,1972,1.8396189420000002
803,Sweden,1972,1.2471290233640762
804,Switzerland,1972,0.6066201730000002
805,Turkey,1972,0.617012914
806,Ukraine,1972,
807,United Kingdom,1972,8.810510592
808,Other Europe,1972,0.9223222146085523
809,Total Europe,1972,57.487168800964966
810,,1972,
811,Azerbaijan,1972,
812,Belarus,1972,
813,Kazakhstan,1972,
814,Russian Federation,1972,
815,Turkmenistan,1972,
816,USSR,1972,33.55620185767149
817,Uzbekistan,1972,
818,Other CIS,1972,
819,Total CIS,1972,33.55620185767149
820,,1972,
821,Iran,1972,0.7148902141412669
