Data export,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region,1986,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Baseline
AFR,0,559.7,538.2,496,486.5,423.5,184.3,164.6,98.9,95.9,97.2,73.1,68.6,61.6,62.6,54.9,53.2,28.7,21.2,7.4,3.1,1.3,0,-0.6,-1,-2.9,0,0,0,0,0,0,,79.7
AP,0.5,20258.4,688.7,20839.9,22133.6,10372.4,2595.7,5126.2,1784,1656.9,1401.1,1571.1,1627.8,1168.5,-661.2,1225.5,698.6,554.6,572,513,392.5,269.1,66.9,10,0,0,0,0,0,0,0,0,,18848.1
EE,,734.3,1416.3,1030,254,290.3,230.3,164,36.8,16.1,2,1.9,2,3.8,4.2,3.7,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,342.7
LAC,4.1,1339.6,715.6,304.3,1050.3,1785.5,954.6,613.8,385.5,231,189.5,223.1,110,71,21.1,33.3,30.3,29.1,19.8,21,17.4,10.5,9.6,0,0,0,0,0,0,0,0,0,0,0
WEO,,42775.4,13395.2,13203,32763.3,25212.1,10250.8,9387.3,591.6,295.1,43.1,286.6,311.1,17.6,-26.2,13,15.4,5.9,0.4,-50.3,-26,-45,-96.8,-117.3,-116.8,-22.6,-6.1,-22.4,-29.6,-46.8,-41.2,-37.6,,42289
