Data export,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region,1986,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Baseline
AFR,10.8,9.1,211.4,1816.1,1149.5,1698.4,2331.7,2742.3,2435.1,2373.9,3180.3,2269.5,2649.1,3558.8,1846.3,1924.9,1904,1563.3,1188.6,783.9,1018.4,757.5,648.3,557.7,374.4,204.1,116.1,-0.7,38.9,33,27.2,24.6,,2683.5
AP,1.5,0.1,3.2,4859.7,358.8,433.9,701.3,5330.5,5389.3,6163,6280.8,5136.5,5600.5,4436.6,3946.3,2650.1,2344.1,1549,1126.2,1183.1,1037.5,717.2,573.9,478.1,383.4,195.8,99,68.3,59.8,54,52.3,280.7,,6093
EE,,10,10,419.1,18.6,84.6,1153.8,2170.2,-5.9,193.7,271,219.2,169.1,178.9,195.2,146.5,23.5,12.4,6.9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,,47.5
LAC,0,108.7,201.5,1575.8,1677.5,2256.9,4676.6,3695.7,3522.2,3901.6,4218.1,3068.2,3854.6,4215.5,3210.5,3124.5,2980.5,2901.9,2142.4,2274.7,1885.7,1801.3,1729.5,1357.1,1062.8,985.5,554.5,131.4,127.8,57,46,24.7,0,0
WEO,,,,29994.6,417.1,827.5,12972.4,23408.9,23800.6,25443.4,22754.4,18340.6,15043.1,12341.5,8955.5,7974.6,10137.5,6560.5,5334.8,3236.7,2385.9,2018.5,1613.7,501.7,692,59.2,-130.2,123.8,340.6,3,-211.8,-37.5,,30130.5
