Data export,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region,1986,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Baseline
AFR,10666.9,6064.7,3600.1,3811.1,10645.8,7191.6,1804.8,2210.8,2494.8,2268.3,3348.6,2223.4,2239.9,2515.6,1954.7,1377.4,1251.7,1025.6,456.7,85.4,68.6,0,0,0,0,0,0,0,0,0,0,0,,2324.5
AP,49532.2,59865,44905.1,57781.9,47186,34151.2,30109.6,41761.2,41201.6,46483.7,30222.8,24839.5,21277.6,16055.2,11462,7668.9,4150.7,5533.7,1793.1,1735.6,1808.9,2161.2,0,0,-0.8,-0.4,-0.5,0,0,-277.5,-198.2,-201.7,,61417.1
EE,40343.8,17124.3,32328,12244.4,10059.3,3301.8,1560.8,1234.1,1638.9,1062.3,541.6,432.8,1795.3,47.7,63.4,46.5,42.9,17.4,0,0,1.8,0,0,0,0,0,0,0,0,0,-2.8,0,,32700.6
LAC,1383,1690.7,3264,5562.9,2482.9,2104.5,1740.3,751,599.8,359.4,274.3,181.4,244.6,150.5,172.8,107.4,114.6,60,56.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEO,115967.9,102048.8,78501.3,73081.4,52057.8,38933.4,156.5,108,226,109,157.7,130,-44.7,-259.3,-1599.9,27.9,-7868.6,-2309.8,-224.9,-198,-219.6,-229.2,-160.8,-265.8,-252.3,-66.9,-153.6,-316.8,-311.8,-47.6,-20,-282.7,,111878.3
