Data export,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region,1986,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Baseline
AFR,26961.2,21427.9,12488.7,12077.5,10340.7,14049.3,13005.7,14030.1,15319.7,14608.3,14238.1,12411.4,11979.1,11020.4,10942.1,9448.9,7053.7,4074.7,2566,1050.9,591.7,447.6,166.5,-8,-11,0,0,0,0,0,-1.5,0,,14653.2
AP,190330.2,241622,162271.9,163441.5,172620.8,164307.8,145160.9,159639,101735.1,105579.1,97344.2,83169.3,80719.4,71934.4,65203.7,51497.3,42400.7,30229.7,26882.1,13295.7,5325.6,2587.2,1127,-56.1,-180.1,-587.7,-53.1,-229.6,-144,-330.7,-122.2,-164.7,,233804.2
EE,152820,144012.1,122298.1,56778.3,52133.7,42943.7,34142.3,30417.5,18277.6,16278.9,15455.7,17898.5,26224.1,2398.9,1755,1849.9,1319,883.3,742.7,478.1,423.2,300.4,308,292,292,288,172.9,60,0,4,0,0,,109899.8
LAC,36124.2,33250.5,32646.9,32219.2,30510.9,28948.2,34095.9,32847.9,30938.5,28154.8,24860.9,26261.9,22389.4,18963.3,12709.9,12764.9,13551.4,8611.3,6217.8,855.7,642.8,218.4,-253.8,20.8,0,0,-2.9,-40.3,-12.5,0,-1,-1.7,0,1.8
WEO,678402.9,601360.7,402743.6,351362.2,301370.5,239133.3,132542,48655.3,11501.3,10646.8,11335.3,9743.1,5639.6,5693.9,1716.2,2281,1470.4,374.6,643.7,-294.5,-1167.1,-1353.6,-1556.6,-2457.8,-1515.7,-1549,-1516.6,-1283.1,-1230.7,-1281.6,-1030.4,-1443.5,,661756.7
